AQ,DQ,Loss,ccODP,Dispersion
1,1,43077636,43240808.0303237,296156.210775389
2,1,41654098,43113410.3460999,296156.210775389
3,1,44176179,42041928.0358464,296156.210775389
4,1,46569491,44272525.0686082,296156.210775389
5,1,36280683,42967220.5818178,296156.210775389
6,1,45822676,44154411.3416312,296156.210775389
7,1,46174794,45547308.09511,296156.210775389
8,1,40678546,46490268.1470837,296156.210775389
9,1,43498192,44273621.593293,296156.210775389
10,1,44545242,45658053.2518216,296156.210775389
11,1,49922249,46722788.5253679,296156.210775389
12,1,43580171,45251107.6867766,296156.210775389
13,1,41161578,47133438.394842,296156.210775389
14,1,51168537,46580278.6545912,296156.210775389
15,1,45500784,46547566.6473438,296156.210775389
16,1,49577372,47550720.9999271,296156.210775389
17,1,45383249,46651818.5678223,296156.210775389
18,1,44227332,47487010.8083799,296156.210775389
19,1,60164938,48807921.337057,296156.210775389
20,1,53762435,49305736.3274622,296156.210775389
21,1,43951767,47115005.2258197,296156.210775389
22,1,45282576,46782255.3668731,296156.210775389
23,1,45837574,48539374.7049159,296156.210775389
24,1,42400900,47453935.5750482,296156.210775389
25,1,51137893,48241021.8291675,296156.210775389
26,1,44681690,49103990.212975,296156.210775389
27,1,46567917,49079957.5516835,296156.210775389
28,1,59137242,49444866.5696387,296156.210775389
29,1,62059007,50921911.6759521,296156.210775389
30,1,43568390,48264563.9157612,296156.210775389
31,1,57414312,51486480.1415426,296156.210775389
32,1,48936945,48901110.4672538,296156.210775389
33,1,48340221,50890545.0071815,296156.210775389
34,1,51107226,51117477.7896068,296156.210775389
35,1,53920552,52945192.3971576,296156.210775389
36,1,48210306,52773246.5943789,296156.210775389
37,1,50354175,51010251.9483833,296156.210775389
38,1,53058355,52374056.9258204,296156.210775389
39,1,50030454,52680497.6596351,296156.210775389
40,1,54230853,54230852.9999999,296156.210775389
1,2,108393629,102552169.945631,296156.210775389
2,2,105716600,102250026.910884,296156.210775389
3,2,101796671,99708843.2239879,296156.210775389
4,2,100794106,104999044.226328,296156.210775389
5,2,105164839,101903315.592713,296156.210775389
6,2,98425567,104718919.511883,296156.210775389
7,2,104184086,108022386.562714,296156.210775389
8,2,111949248,110258760.116005,296156.210775389
9,2,111842593,105001644.801825,296156.210775389
10,2,108791877,108285035.589156,296156.210775389
11,2,114867690,110810217.649659,296156.210775389
12,2,106594429,107319902.127361,296156.210775389
13,2,115995929,111784136.43427,296156.210775389
14,2,103541896,110472233.760076,296156.210775389
15,2,112083303,110394652.246702,296156.210775389
16,2,114170021,112773785.762794,296156.210775389
17,2,104941402,110641901.573277,296156.210775389
18,2,104405670,112622687.328504,296156.210775389
19,2,122060067,115755428.070186,296156.210775389
20,2,108322771,116936072.230714,296156.210775389
21,2,106646877,111740419.363097,296156.210775389
