AQ,DQ,Loss,ccODP,Dispersion
1,1,6276,2514.87052959301,305066.057694927
2,1,0,2816.76068218149,305066.057694927
3,1,0,3492.77225331051,305066.057694927
4,1,71005,3255.43581130385,305066.057694927
5,1,0,3365.26590395136,305066.057694927
6,1,0,3006.89927813775,305066.057694927
7,1,14909,4838.59363845506,305066.057694927
8,1,193,3984.17190569855,305066.057694927
9,1,5549,3547.84999517405,305066.057694927
10,1,0,5387.62282875286,305066.057694927
11,1,0,4157.50998772042,305066.057694927
12,1,0,3795.85203960097,305066.057694927
13,1,0,4923.11038384214,305066.057694927
14,1,0,4730.79285751978,305066.057694927
15,1,0,3734.78038981503,305066.057694927
16,1,0,4235.50232680808,305066.057694927
17,1,0,3828.51854513827,305066.057694927
18,1,13847,6570.43534265204,305066.057694927
19,1,0,6337.80310452163,305066.057694927
20,1,22325,6448.75437072122,305066.057694927
21,1,0,5727.74826893025,305066.057694927
22,1,0,6949.89916219058,305066.057694927
23,1,17109,5444.41037803264,305066.057694927
24,1,0,4623.74114028861,305066.057694927
25,1,5951,3850.37256904601,305066.057694927
26,1,0,6584.47229246957,305066.057694927
27,1,10066,5719.09950497209,305066.057694927
28,1,0,8110.48064765607,305066.057694927
29,1,0,4993.47477517683,305066.057694927
30,1,0,5813.71937035352,305066.057694927
31,1,0,9983.86330025354,305066.057694927
32,1,2905,7421.26896501653,305066.057694927
33,1,4949,9316.91574141403,305066.057694927
34,1,0,12123.1684529751,305066.057694927
35,1,0,11456.0758139923,305066.057694927
36,1,0,6494.84460560557,305066.057694927
37,1,46819,19483.324133714,305066.057694927
38,1,16482,14537.8425105098,305066.057694927
39,1,0,4776.9773431782,305066.057694927
40,1,0,11060.4313791474,305066.057694927
1,2,26057,72703.647562767,305066.057694927
2,2,22585,81431.1406874389,305066.057694927
3,2,73486,100974.296662021,305066.057694927
4,2,17299,94113.0189817561,305066.057694927
5,2,44222,97288.1519572588,305066.057694927
6,2,17444,86927.9522750798,305066.057694927
7,2,83269,139881.318918876,305066.057694927
8,2,51514,115180.414519495,305066.057694927
9,2,85097,102566.56659635,305066.057694927
10,2,92069,155753.477856435,305066.057694927
11,2,52581,120191.531662994,305066.057694927
12,2,169093,109736.181501249,305066.057694927
13,2,101151,142324.655702011,305066.057694927
14,2,42156,136764.852328694,305066.057694927
15,2,98061,107970.630690634,305066.057694927
16,2,52721,122446.251127436,305066.057694927
17,2,110704,110680.553816938,305066.057694927
18,2,81233,189947.995280469,305066.057694927
19,2,94243,183222.713778399,305066.057694927
20,2,282204,186430.259319808,305066.057694927
21,2,145979,165586.333997061,305066.057694927
22,2,76211,200918.104267756,305066.057694927
23,2,115848,157395.177466895,305066.057694927
24,2,136803,133670.040795067,305066.057694927
25,2,153694,111312.34270361,305066.057694927
26,2,209243,190353.796469986,305066.057694927
27,2,99783,165336.302562334,305066.057694927
28,2,154608,234469.933793076,305066.057694927
29,2,64231,144358.855016992,305066.057694927
30,2,268612,168071.715484859,305066.057694927
31,2,427614,288628.488089185,305066.057694927
32,2,160364,214545.169205343,305066.057694927
33,2,113499,269347.368170633,305066.057694927
34,2,269617,350474.728689828,305066.057694927
35,2,340618,331189.414576991,305066.057694927
36,2,82208,187762.704928314,305066.057694927
37,2,2072820,563253.143452255,305066.057694927
38,2,259773,420281.746423808,305066.057694927
39,2,142877,138100.022679878,305066.057694927
40,2,321092,319751.532104452,305066.057694927
1,3,68176,209091.2114612,305066.057694927
2,3,339817,234190.944028008,305066.057694927
3,3,133773,290395.856649109,305066.057694927
4,3,117586,270663.24473167,305066.057694927
5,3,178814,279794.731564227,305066.057694927
6,3,89335,249999.43552139,305066.057694927
7,3,160735,402290.055781421,305066.057694927
8,3,150533,331251.776435189,305066.057694927
9,3,290933,294975.126887986,305066.057694927
10,3,958252,447937.40707688,305066.057694927
11,3,161432,345663.440628566,305066.057694927
12,3,240329,315594.497668267,305066.057694927
13,3,920207,409316.941847243,305066.057694927
14,3,833335,393327.289858887,305066.057694927
15,3,305803,310516.88230421,305066.057694927
16,3,193295,352147.874905653,305066.057694927
17,3,439764,318310.454269859,305066.057694927
18,3,882821,546278.732625226,305066.057694927
19,3,543780,526937.237338195,305066.057694927
20,3,247980,536161.940713513,305066.057694927
21,3,446846,476216.095581363,305066.057694927
22,3,423795,577828.090255914,305066.057694927
23,3,628757,452658.834019183,305066.057694927
24,3,580793,384426.802544938,305066.057694927
25,3,464246,320127.440186391,305066.057694927
26,3,607572,547445.791846777,305066.057694927
27,3,520088,475497.020578346,305066.057694927
28,3,355942,674321.085000535,305066.057694927
29,3,659253,415167.173759691,305066.057694927
30,3,631304,483363.899627623,305066.057694927
31,3,428511,830077.750702682,305066.057694927
32,3,601926,617018.689517124,305066.057694927
33,3,491660,774626.437635917,305066.057694927
34,3,902352,1007943.72861452,305066.057694927
35,3,1275856,952480.353303378,305066.057694927
36,3,585921,539993.972197877,305066.057694927
37,3,1193833,1619881.34119524,305066.057694927
38,3,1367269,1208704.41113585,305066.057694927
39,3,910614,397167.157535334,305066.057694927
40,3,972016,919585.707946428,305066.057694927
1,4,237856,338029.24589992,305066.057694927
2,4,356367,378606.961302474,305066.057694927
3,4,233801,469471.154476404,305066.057694927
4,4,229418,437570.244440664,305066.057694927
5,4,248129,452332.747304287,305066.057694927
6,4,426164,404163.905666511,305066.057694927
7,4,320195,650365.94909234,305066.057694927
8,4,510605,535521.256053241,305066.057694927
9,4,712023,476874.274171403,305066.057694927
10,4,1151368,724162.162849493,305066.057694927
11,4,551795,558820.006610024,305066.057694927
12,4,332499,510208.771145622,305066.057694927
13,4,350403,661726.029610575,305066.057694927
14,4,308036,635876.210452446,305066.057694927
15,4,609009,501999.997182875,305066.057694927
16,4,545146,569303.127413876,305066.057694927
17,4,596829,514599.547570501,305066.057694927
18,4,509802,883146.578710867,305066.057694927
19,4,2103697,851877.971002477,305066.057694927
20,4,405125,866791.173254347,305066.057694927
21,4,1482451,769879.16684697,305066.057694927
22,4,618420,934151.140279956,305066.057694927
23,4,525420,731795.101497295,305066.057694927
24,4,892844,621487.155102626,305066.057694927
25,4,619480,517536.994701272,305066.057694927
26,4,506322,885033.315823462,305066.057694927
27,4,1176275,768716.6675754,305066.057694927
28,4,1218451,1090147.43500802,305066.057694927
29,4,1042459,671183.861280709,305066.057694927
30,4,846975,781434.730539546,305066.057694927
31,4,963565,1341952.89293829,305066.057694927
32,4,1175101,997508.985987838,305066.057694927
33,4,1063799,1252307.01347196,305066.057694927
34,4,2255615,1629501.57547079,305066.057694927
35,4,1876032,1539836.19546523,305066.057694927
36,4,936284,872986.26248776,305066.057694927
37,4,1507942,2618796.19131284,305066.057694927
38,4,2834351,1954063.19451153,305066.057694927
39,4,1578149,642083.968138453,305066.057694927
40,4,1189480,1486656.7620187,305066.057694927
1,5,288806,458376.890034866,305066.057694927
2,5,233175,513401.380420084,305066.057694927
3,5,665212,636615.70813812,305066.057694927
4,5,433953,593357.202819932,305066.057694927
5,5,500356,613375.559911323,305066.057694927
6,5,277065,548057.295014674,305066.057694927
7,5,630170,881913.990417807,305066.057694927
8,5,869990,726181.449903083,305066.057694927
9,5,855338,646654.540645985,305066.057694927
10,5,618856,981983.671868881,305066.057694927
11,5,399571,757775.192016977,305066.057694927
12,5,355357,691857.029008318,305066.057694927
13,5,572177,897318.569878473,305066.057694927
14,5,1007298,862265.509063803,305066.057694927
15,5,1106190,680725.707308545,305066.057694927
16,5,1135668,771990.590152535,305066.057694927
17,5,879365,697811.041765753,305066.057694927
18,5,1636892,1197570.88211909,305066.057694927
19,5,1935164,1155169.79602687,305066.057694927
20,5,1708812,1175392.50560478,305066.057694927
21,5,616967,1043977.17795823,305066.057694927
22,5,1032732,1266734.46069464,305066.057694927
23,5,713702,992334.145153795,305066.057694927
24,5,1420367,842753.557001102,305066.057694927
25,5,815774,701794.300305587,305066.057694927
26,5,1019482,1200129.34917623,305066.057694927
27,5,1861187,1042400.79719463,305066.057694927
28,5,772682,1478269.69707351,305066.057694927
29,5,1432724,910143.64794498,305066.057694927
30,5,1652133,1059646.83794254,305066.057694927
31,5,1042954,1819724.77559076,305066.057694927
32,5,883056,1352649.4299677,305066.057694927
33,5,1477136,1698162.51453604,305066.057694927
34,5,2697667,2209648.6429235,305066.057694927
35,5,1643421,2088059.93860497,305066.057694927
36,5,1186618,1183793.21581179,305066.057694927
37,5,1325259,3551159.16261438,305066.057694927
38,5,2589700,2649763.06309597,305066.057694927
39,5,2332914,870683.398038546,305066.057694927
40,5,2159648,2015947.17436133,305066.057694927
1,6,425989,521465.583204637,305066.057694927
2,6,510192,584063.36811278,305066.057694927
3,6,758944,724236.29711399,305066.057694927
4,6,619168,675023.908368576,305066.057694927
5,6,461132,697797.491597579,305066.057694927
6,6,676082,623489.148749721,305066.057694927
7,6,410742,1003296.20307553,305066.057694927
8,6,470621,826129.417775178,305066.057694927
9,6,1349037,735656.824113092,305066.057694927
10,6,1117479,1117138.9729303,305066.057694927
11,6,418871,862071.56388945,305066.057694927
12,6,385186,787080.75596614,305066.057694927
13,6,1318083,1020820.99149117,305066.057694927
14,6,1021670,980943.403422886,305066.057694927
15,6,476611,774417.375049251,305066.057694927
16,6,640277,878243.498034473,305066.057694927
17,6,607964,793854.24913838,305066.057694927
18,6,1469490,1362398.52411762,305066.057694927
19,6,1250156,1314161.56547446,305066.057694927
20,6,725717,1337167.62723996,305066.057694927
21,6,937406,1187664.95386561,305066.057694927
22,6,1365247,1441081.43030792,305066.057694927
23,6,681266,1128914.03337794,305066.057694927
24,6,1250707,958745.924267549,305066.057694927
25,6,857702,798385.743379661,305066.057694927
26,6,2905887,1365309.12573185,305066.057694927
27,6,1257148,1185871.60797031,305066.057694927
28,6,1234581,1681731.31428931,305066.057694927
29,6,1358122,1035411.24889504,305066.057694927
30,6,935043,1205491.30715692,305066.057694927
31,6,1728545,2070182.55502188,305066.057694927
32,6,1829450,1538821.30448565,305066.057694927
33,6,3230383,1931889.07484283,305066.057694927
34,6,3190737,2513773.58525163,305066.057694927
35,6,2162545,2375450.02229074,305066.057694927
36,6,1083784,1346724.56901139,305066.057694927
37,6,2131371,4039922.87578971,305066.057694927
38,6,2215662,3014463.14395637,305066.057694927
39,6,2899149,990519.888361367,305066.057694927
40,6,4539277,2293412.01932783,305066.057694927
1,7,954928,598909.156848245,305066.057694927
2,7,936053,670803.425209176,305066.057694927
3,7,388968,831793.629404721,305066.057694927
4,7,449066,775272.640869151,305066.057694927
5,7,683182,801428.360382366,305066.057694927
6,7,267423,716084.382955697,305066.057694927
7,7,780262,1152297.10724209,305066.057694927
8,7,756242,948819.038078491,305066.057694927
9,7,630762,844910.234634468,305066.057694927
10,7,821142,1283046.82400764,305066.057694927
11,7,647962,990099.001930233,305066.057694927
12,7,676503,903971.205597616,305066.057694927
13,7,546227,1172424.52617825,305066.057694927
14,7,975774,1126624.66245505,305066.057694927
15,7,894218,889427.168498996,305066.057694927
16,7,1357393,1008672.65234045,305066.057694927
17,7,1594256,911750.639591656,305066.057694927
18,7,1296872,1564730.20972196,305066.057694927
19,7,987787,1509329.51375971,305066.057694927
20,7,1394501,1535752.23751781,305066.057694927
21,7,705647,1364046.71573258,305066.057694927
22,7,2886783,1655098.42293213,305066.057694927
23,7,2559914,1296570.6149378,305066.057694927
24,7,830149,1101130.60502679,305066.057694927
25,7,1352685,916955.112298425,305066.057694927
26,7,1512281,1568073.0688,305066.057694927
27,7,1344931,1361987.03756267,305066.057694927
28,7,2568011,1931487.55340014,305066.057694927
29,7,2331241,1189181.60285099,305066.057694927
30,7,1053665,1384520.48536042,305066.057694927
31,7,3716187,2377628.22414983,305066.057694927
32,7,1518445,1767353.78075363,305066.057694927
33,7,2542039,2218796.5883156,305066.057694927
34,7,1294575,2887097.57065528,305066.057694927
35,7,2721587,2728231.38440374,305066.057694927
36,7,4085320,1546728.49390505,305066.057694927
37,7,4135010,4639897.3991763,305066.057694927
38,7,1491221,3462145.22692389,305066.057694927
39,7,1459632,1137623.36439205,305066.057694927
40,7,4010176,2634009.80436756,305066.057694927
1,8,167346,646219.084823715,305066.057694927
2,8,605690,723792.532771587,305066.057694927
3,8,237599,897499.91598862,305066.057694927
4,8,936071,836514.136981667,305066.057694927
5,8,950052,864735.988214805,305066.057694927
6,8,454896,772650.391664389,305066.057694927
7,8,1385438,1243321.08396145,305066.057694927
8,8,507839,1023769.57079279,305066.057694927
9,8,740259,911652.647718699,305066.057694927
10,8,934025,1384399.17793122,305066.057694927
11,8,1766338,1068310.38329633,305066.057694927
12,8,1350126,975379.051244495,305066.057694927
13,8,516598,1265038.43808113,305066.057694927
14,8,858986,1215620.68301454,305066.057694927
15,8,843672,959686.129812182,305066.057694927
16,8,930851,1088351.2312825,305066.057694927
17,8,1005562,983773.009925192,305066.057694927
18,8,3579699,1688333.71899631,305066.057694927
19,8,1830237,1628556.72838938,305066.057694927
20,8,2619297,1657066.67546611,305066.057694927
21,8,1354313,1471797.53426421,305066.057694927
22,8,2005973,1785840.43327857,305066.057694927
23,8,1671171,1398991.26038364,305066.057694927
