AQ,DQ,Loss,ccODP,Dispersion
1,1,16053,6321.46534879791,336391.713379118
2,1,0,6818.61405276688,336391.713379118
3,1,2375,8943.47695952631,336391.713379118
4,1,3597,6720.05828187955,336391.713379118
5,1,10323,5165.46320931351,336391.713379118
6,1,22176,7577.97864228276,336391.713379118
7,1,0,7676.44507226909,336391.713379118
8,1,2863,8962.05671934036,336391.713379118
9,1,2140,7382.28735777169,336391.713379118
10,1,0,6807.36429741536,336391.713379118
11,1,3886,8193.58598485987,336391.713379118
12,1,5113,7850.93435154315,336391.713379118
13,1,180011,11268.8639140496,336391.713379118
14,1,0,6830.28027643343,336391.713379118
15,1,16462,9842.25276773319,336391.713379118
16,1,7270,10407.8655178354,336391.713379118
17,1,0,11998.8355946098,336391.713379118
18,1,0,7984.86805088319,336391.713379118
19,1,0,12466.9751661107,336391.713379118
20,1,0,9466.99167356955,336391.713379118
21,1,0,12651.1466276056,336391.713379118
22,1,11169,12656.9165956353,336391.713379118
23,1,0,15006.3278988767,336391.713379118
24,1,13973,10328.4970972257,336391.713379118
25,1,14477,11199.8128080162,336391.713379118
26,1,25171,9319.69887453562,336391.713379118
27,1,29448,15122.9528723544,336391.713379118
28,1,0,12154.4309160967,336391.713379118
29,1,10673,13057.9115612188,336391.713379118
30,1,0,15885.8571803835,336391.713379118
31,1,0,19866.2658266728,336391.713379118
32,1,0,16244.0565156523,336391.713379118
33,1,13584,15781.606231513,336391.713379118
34,1,0,15767.798708392,336391.713379118
35,1,0,13600.8478255119,336391.713379118
36,1,0,29607.0938710081,336391.713379118
37,1,65451,20204.8726906867,336391.713379118
38,1,8877,11110.0871794569,336391.713379118
39,1,12125,38964.1565125331,336391.713379118
40,1,0,20603.7507811954,336391.713379118
1,2,50832,92472.2060396043,336391.713379118
2,2,569498,99744.6397000186,336391.713379118
3,2,116976,130827.743011996,336391.713379118
4,2,45970,98302.9376500945,336391.713379118
5,2,106986,75561.8755819751,336391.713379118
6,2,111679,110852.842451497,336391.713379118
7,2,50593,112293.237597127,336391.713379118
8,2,91298,131099.533061121,336391.713379118
9,2,84135,107990.214281763,336391.713379118
10,2,42753,99580.0750560063,336391.713379118
11,2,33592,119858.123012452,336391.713379118
12,2,176967,114845.716760491,336391.713379118
13,2,20147,164844.169539015,336391.713379118
14,2,36539,99915.2965618492,336391.713379118
15,2,57090,143975.293007777,336391.713379118
16,2,92903,152249.238348001,336391.713379118
17,2,71971,175522.40439807,336391.713379118
18,2,229471,116804.937282577,336391.713379118
19,2,349666,182370.484158462,336391.713379118
20,2,65190,138485.866220878,336391.713379118
21,2,108358,185064.597057018,336391.713379118
22,2,19437,185149.001802286,336391.713379118
23,2,247768,219516.863384637,336391.713379118
24,2,235080,151088.214354561,336391.713379118
25,2,211726,163834.07017881,336391.713379118
26,2,351869,136331.224961473,336391.713379118
27,2,190764,221222.886906358,336391.713379118
28,2,319543,177798.497334349,336391.713379118
29,2,145671,191014.871032327,336391.713379118
30,2,446540,232382.869674274,336391.713379118
31,2,95035,290609.427624399,336391.713379118
32,2,262577,237622.712164358,336391.713379118
33,2,152304,230857.856929309,336391.713379118
34,2,85869,230655.876525638,336391.713379118
35,2,355231,198957.098241977,336391.713379118
36,2,124497,433101.050723056,336391.713379118
37,2,565152,295562.665832289,336391.713379118
38,2,62372,162521.537980442,336391.713379118
39,2,596818,569978.84357169,336391.713379118
40,2,64982,301397.568807313,336391.713379118
1,3,125610,323066.093719119,336391.713379118
2,3,297445,348473.476489843,336391.713379118
3,3,343393,457067.152338428,336391.713379118
4,3,169473,343436.665219478,336391.713379118
5,3,210700,263987.213281186,336391.713379118
6,3,523378,387281.717634464,336391.713379118
7,3,356454,392313.963030573,336391.713379118
8,3,474281,458016.693322071,336391.713379118
9,3,411754,377280.679050287,336391.713379118
10,3,180378,347898.544204973,336391.713379118
11,3,292001,418743.071680961,336391.713379118
12,3,2138141,401231.447623233,336391.713379118
13,3,168180,575908.850952831,336391.713379118
14,3,223246,349069.692889119,336391.713379118
15,3,569404,503000.171577687,336391.713379118
16,3,223603,531906.491813703,336391.713379118
17,3,331486,613214.932114695,336391.713379118
18,3,393613,408076.290499951,336391.713379118
19,3,317187,637139.768261887,336391.713379118
20,3,229098,483822.001782093,336391.713379118
21,3,987463,646552.072428199,336391.713379118
22,3,305787,646846.95358777,336391.713379118
23,3,593994,766916.445453623,336391.713379118
24,3,1273898,527850.27316878,336391.713379118
25,3,797947,572379.911084887,336391.713379118
26,3,359313,476294.426039564,336391.713379118
27,3,843508,772876.705066325,336391.713379118
28,3,520494,621166.818258198,336391.713379118
29,3,297470,667340.283849676,336391.713379118
30,3,431310,811865.847785156,336391.713379118
31,3,633518,1015289.42156256,336391.713379118
32,3,2689680,830172.055860801,336391.713379118
33,3,663502,806537.977590552,336391.713379118
34,3,365560,805832.327505876,336391.713379118
35,3,1087617,695087.694990192,336391.713379118
36,3,1415409,1513106.16059941,336391.713379118
37,3,481967,1032594.33281771,336391.713379118
38,3,670177,567794.374864137,336391.713379118
39,3,694807,1991310.10691345,336391.713379118
40,3,301287,1052979.47763153,336391.713379118
1,4,402646,499952.726469776,336391.713379118
2,4,178263,539271.276251508,336391.713379118
3,4,1728367,707322.660700033,336391.713379118
4,4,543333,531476.68692044,336391.713379118
5,4,471713,408526.70583201,336391.713379118
6,4,257561,599327.983987042,336391.713379118
7,4,251906,607115.507515392,336391.713379118
8,4,1006289,708792.09872803,336391.713379118
9,4,380914,583851.130783016,336391.713379118
10,4,383633,538381.554399092,336391.713379118
11,4,646046,648015.20322724,336391.713379118
12,4,613222,620915.534265425,336391.713379118
13,4,444297,891233.11244873,336391.713379118
14,4,422620,540193.935794489,336391.713379118
15,4,830902,778405.137784805,336391.713379118
16,4,728371,823138.379357254,336391.713379118
17,4,777130,948965.190662399,336391.713379118
18,4,473849,631508.096979379,336391.713379118
19,4,1239683,985989.463078094,336391.713379118
20,4,383993,748726.448301706,336391.713379118
21,4,383848,1000555.23528941,336391.713379118
22,4,701652,1001011.57113702,336391.713379118
23,4,1043600,1186822.0631423,336391.713379118
24,4,501420,816861.281233643,336391.713379118
25,4,851380,885771.991201942,336391.713379118
26,4,1422395,737077.339684764,336391.713379118
27,4,2729032,1196045.71149714,336391.713379118
28,4,1083960,961270.930061588,336391.713379118
29,4,942328,1032725.50379067,336391.713379118
30,4,1340079,1256382.36886839,336391.713379118
31,4,1307697,1571185.3528877,336391.713379118
32,4,1045307,1284711.67614227,336391.713379118
33,4,2277009,1248137.3586929,336391.713379118
34,4,590971,1247045.34783003,336391.713379118
35,4,1147241,1075665.3050322,336391.713379118
36,4,2415498,2341569.00131895,336391.713379118
37,4,1833757,1597965.12870302,336391.713379118
38,4,1343638,878675.761110142,336391.713379118
39,4,1904531,3081601.37059682,336391.713379118
40,4,1399341,1629511.64171473,336391.713379118
1,5,614849,665086.140778063,336391.713379118
2,5,294044,717391.531169614,336391.713379118
3,5,848436,940949.961432595,336391.713379118
4,5,866230,707022.404124833,336391.713379118
5,5,1059613,543462.283134508,336391.713379118
6,5,272808,797284.852799649,336391.713379118
7,5,334358,807644.580220801,336391.713379118
8,5,797200,942904.751986601,336391.713379118
9,5,602242,776696.025048798,336391.713379118
10,5,335561,716207.935917785,336391.713379118
11,5,714760,862053.365971537,336391.713379118
12,5,549625,826002.728997429,336391.713379118
13,5,925562,1185605.67811601,336391.713379118
14,5,664688,718618.943367217,336391.713379118
15,5,1202045,1035510.84260846,336391.713379118
16,5,977095,1095019.38697022,336391.713379118
17,5,2530612,1262406.5496091,336391.713379118
18,5,745410,840093.994597917,336391.713379118
19,5,1526847,1311659.86727765,336391.713379118
20,5,956670,996029.339645078,336391.713379118
21,5,721424,1331036.68575382,336391.713379118
22,5,1044392,1331643.74844539,336391.713379118
23,5,1030763,1578827.08499098,336391.713379118
24,5,769777,1086668.97553073,336391.713379118
25,5,1752357,1178340.75913058,336391.713379118
26,5,1205655,980532.55308237,336391.713379118
27,5,1111797,1591097.2864789,336391.713379118
28,5,2007153,1278776.85082582,336391.713379118
29,5,1452287,1373832.73144473,336391.713379118
30,5,2932289,1671363.02456547,336391.713379118
31,5,1123748,2090144.82264709,336391.713379118
32,5,2429816,1709049.44699734,336391.713379118
33,5,1332067,1660394.70354638,336391.713379118
34,5,2511706,1658942.00361692,336391.713379118
35,5,1093392,1430955.46561836,336391.713379118
36,5,3476964,3114984.69355164,336391.713379118
37,5,1906063,2125769.90638986,336391.713379118
38,5,2159170,1168900.65802512,336391.713379118
39,5,2155469,4099448.31676107,336391.713379118
40,5,1199410,2167736.17136477,336391.713379118
1,6,603121,711180.751070472,336391.713379118
2,6,486095,767111.230662454,336391.713379118
3,6,1022942,1006163.65198725,336391.713379118
4,6,436879,756023.458556685,336391.713379118
5,6,462776,581127.602878506,336391.713379118
6,6,877396,852541.65688648,336391.713379118
7,6,604508,863619.377916181,336391.713379118
8,6,1530742,1008253.92169691,336391.713379118
9,6,991965,830525.895189235,336391.713379118
10,6,933756,765845.604890768,336391.713379118
11,6,892307,921799.031261195,336391.713379118
12,6,634461,883249.860698385,336391.713379118
13,6,1870371,1267775.53303028,336391.713379118
14,6,614229,768423.710167052,336391.713379118
15,6,727542,1107278.19095188,336391.713379118
16,6,1528478,1170911.04793007,336391.713379118
17,6,1377664,1349899.1830697,336391.713379118
18,6,1116956,898317.738735304,336391.713379118
19,6,1163325,1402566.06229717,336391.713379118
20,6,1042105,1065060.37402663,336391.713379118
21,6,927075,1423285.8149312,336391.713379118
22,6,722330,1423934.95084679,336391.713379118
23,6,2532749,1688249.63154506,336391.713379118
24,6,2030480,1161981.90098929,336391.713379118
