AQ,DQ,Loss,ccODP,Dispersion
1,1,43892999,41818154.0864097,272167.129178994
2,1,45256827,42400718.6570186,272167.129178994
3,1,43998154,44808110.4435135,272167.129178994
4,1,39940755,45942535.1168829,272167.129178994
5,1,38478578,43182148.2888508,272167.129178994
6,1,48065122,43676022.5785265,272167.129178994
7,1,43033090,45017423.9781088,272167.129178994
8,1,44292745,43897889.5395387,272167.129178994
9,1,43053288,44323054.9432564,272167.129178994
10,1,42347668,45327048.8008188,272167.129178994
11,1,45009716,45027867.6166583,272167.129178994
12,1,46553636,44996675.6791189,272167.129178994
13,1,46064826,47784201.6811375,272167.129178994
14,1,48086050,47372435.3942004,272167.129178994
15,1,40546271,45900300.6368538,272167.129178994
16,1,43377893,47282371.1318481,272167.129178994
17,1,51481752,46732834.2829863,272167.129178994
18,1,46342885,46493061.0480973,272167.129178994
19,1,49910125,46239539.2875033,272167.129178994
20,1,51734621,47795728.8793104,272167.129178994
21,1,48441098,50530582.5977951,272167.129178994
22,1,48252009,48831105.6106584,272167.129178994
23,1,47190054,48939731.9204691,272167.129178994
24,1,42801054,46879679.1459125,272167.129178994
25,1,51215872,50459906.3984164,272167.129178994
26,1,51890286,48619782.6607075,272167.129178994
27,1,48839901,50592613.5929781,272167.129178994
28,1,51472314,49242632.7576523,272167.129178994
29,1,42757237,49152709.1231954,272167.129178994
30,1,51728904,48985764.8497833,272167.129178994
31,1,47083237,53577179.0995216,272167.129178994
32,1,50756787,51533207.3376094,272167.129178994
33,1,55333948,51146106.4637615,272167.129178994
34,1,51647134,50569366.8806586,272167.129178994
35,1,53503159,52665734.3454595,272167.129178994
36,1,50631032,51672861.2948942,272167.129178994
37,1,51643844,50619284.313251,272167.129178994
38,1,63093451,54885754.9501828,272167.129178994
39,1,60299635,55125831.5864571,272167.129178994
40,1,49880713,49880713,272167.129178994
1,2,102591262,98943187.7382464,272167.129178994
2,2,102766555,100321555.505516,272167.129178994
3,2,107860091,106017527.092365,272167.129178994
4,2,111078963,108701614.802218,272167.129178994
5,2,99255100,102170444.832549,272167.129178994
6,2,104329691,103338968.351342,272167.129178994
7,2,109230597,106512770.098712,272167.129178994
8,2,109720588,103863913.195416,272167.129178994
