AQ,DQ,Loss,ccODP,Dispersion
1,1,42110921,44540070.3898712,309019.227391338
2,1,44833054,43545097.5696661,309019.227391338
3,1,44764491,43162798.511172,309019.227391338
4,1,42586209,44748109.1487336,309019.227391338
5,1,37737292,43935817.8164658,309019.227391338
6,1,49868195,46365389.8841474,309019.227391338
7,1,45786329,44258506.8713976,309019.227391338
8,1,40431603,45010902.1081812,309019.227391338
9,1,51097112,45809816.7909731,309019.227391338
10,1,44210431,44069073.2922233,309019.227391338
11,1,39897455,45071186.0072842,309019.227391338
12,1,46279664,46637704.0653745,309019.227391338
13,1,44507834,48375573.8458293,309019.227391338
14,1,49216999,44399771.8237532,309019.227391338
15,1,45433610,46909771.3417162,309019.227391338
16,1,41387683,48374018.6798258,309019.227391338
17,1,41649667,46460078.0306885,309019.227391338
18,1,47659243,45322583.6602527,309019.227391338
19,1,50149153,47748299.2745019,309019.227391338
20,1,60176126,47324657.1843139,309019.227391338
21,1,47022814,47277301.7173759,309019.227391338
22,1,53824921,49843657.5036409,309019.227391338
23,1,50034470,48317699.2677692,309019.227391338
24,1,54073099,49935068.2620151,309019.227391338
25,1,57167132,51493303.4545218,309019.227391338
26,1,47948227,50379759.1353435,309019.227391338
27,1,50007634,50102753.2024418,309019.227391338
28,1,48304332,48542212.5820627,309019.227391338
29,1,46822275,50360633.3276663,309019.227391338
30,1,49841593,51758800.6105611,309019.227391338
31,1,49667390,49883759.4857779,309019.227391338
32,1,47259184,50305202.9308343,309019.227391338
33,1,48424939,50594932.301706,309019.227391338
34,1,46485724,51857624.3475959,309019.227391338
35,1,59868720,54358877.2237236,309019.227391338
36,1,48512527,49258097.7539808,309019.227391338
37,1,51770498,50810328.172916,309019.227391338
38,1,56358757,52405097.2742108,309019.227391338
39,1,44011675,47634647.1494615,309019.227391338
40,1,50665345,50665345,309019.227391338
1,2,105825127,106292847.489558,309019.227391338
2,2,100884556,103918390.21303,309019.227391338
3,2,100920450,103006050.93821,309019.227391338
4,2,98027722,106789322.503498,309019.227391338
5,2,97727167,104850826.269835,309019.227391338
6,2,119130978,110648889.249855,309019.227391338
7,2,105749712,105620908.988659,309019.227391338
8,2,101876501,107416465.920996,309019.227391338
9,2,120330554,109323039.3905,309019.227391338
10,2,108029229,105168834.387871,309019.227391338
11,2,116491783,107560330.697978,309019.227391338
12,2,109200355,111298754.629075,309019.227391338
13,2,111375844,115446101.634,309019.227391338
14,2,112540910,105958031.357459,309019.227391338
15,2,109854008,111948030.781042,309019.227391338
16,2,107416299,115442390.30123,309019.227391338
17,2,108516742,110874858.194925,309019.227391338
18,2,100468332,108160279.736054,309019.227391338
19,2,115591428,113949139.465765,309019.227391338
20,2,112693764,112938136.930557,309019.227391338
21,2,107601694,112825125.267554,309019.227391338
22,2,119668978,118949616.356267,309019.227391338
23,2,107935999,115307986.59185,309019.227391338
24,2,131462861,119167763.963886,309019.227391338
25,2,130243744,122886421.213868,309019.227391338
26,2,124361540,120228998.460486,309019.227391338
27,2,121288759,119567936.429782,309019.227391338
28,2,114918844,115843777.381283,309019.227391338
29,2,114376730,120183355.592373,309019.227391338
30,2,122542722,123520018.073253,309019.227391338
31,2,127468695,119045317.908464,309019.227391338
32,2,113337995,120051073.477298,309019.227391338
33,2,118593899,120742499.41268,309019.227391338
34,2,142009895,123755856.416503,309019.227391338
35,2,120611437,129724982.378089,309019.227391338
36,2,112259385,117552204.708242,309019.227391338
37,2,116981731,121256531.839841,309019.227391338
38,2,130344129,125062375.597635,309019.227391338
39,2,117300886,113677913.850537,309019.227391338
40,2,120427943,120910536.10718,309019.227391338
1,3,96760339,95734067.8203102,309019.227391338
2,3,102549822,93595481.2708256,309019.227391338
3,3,101345512,92773770.759972,309019.227391338
4,3,99732580,96181224.649562,309019.227391338
5,3,100215983,94435292.2158572,309019.227391338
6,3,102736081,99657394.8094501,309019.227391338
7,3,96247745,95128877.4661566,309019.227391338
8,3,96637967,96746069.7156394,309019.227391338
9,3,103766743,98463250.4869216,309019.227391338
10,3,100786775,94721710.4599671,309019.227391338
11,3,87125894,96875643.4418299,309019.227391338
12,3,111692665,100242704.712776,309019.227391338
13,3,102250540,103978067.992821,309019.227391338
14,3,84493748,95432511.2146232,309019.227391338
15,3,93309322,100827483.920734,309019.227391338
16,3,103419609,103974725.331564,309019.227391338
17,3,102485005,99860916.7474129,309019.227391338
18,3,98762027,97415995.5281307,309019.227391338
19,3,99165891,102629809.091841,309019.227391338
20,3,95652190,101719236.202337,309019.227391338
21,3,96008751,101617450.743899,309019.227391338
22,3,96047475,107133555.158256,309019.227391338
23,3,97146491,103853672.841835,309019.227391338
24,3,106440687,107330032.704544,309019.227391338
25,3,109697036,110679290.851055,309019.227391338
26,3,107796164,108285847.678648,309019.227391338
27,3,107302748,107690453.362139,309019.227391338
28,3,103309405,104336239.947567,309019.227391338
29,3,110946757,108244738.821988,309019.227391338
30,3,115891854,111249948.295461,309019.227391338
31,3,108370885,107219750.035005,309019.227391338
32,3,106203423,108125597.174407,309019.227391338
33,3,111082451,108748339.1458,309019.227391338
34,3,116842785,111462359.238253,309019.227391338
