AQ,DQ,Loss,ccODP,Dispersion
1,1,3833,13007.7881102917,340128.584959087
2,1,0,9941.09286680451,340128.584959087
3,1,0,9832.74131579858,340128.584959087
4,1,0,11180.7335943437,340128.584959087
5,1,4327,9006.03614652215,340128.584959087
6,1,4461,11758.9021274899,340128.584959087
7,1,5072,11857.3117088113,340128.584959087
8,1,0,14309.1182521464,340128.584959087
9,1,9287,10513.1836196156,340128.584959087
10,1,0,11381.8108812808,340128.584959087
11,1,4744,12916.448848488,340128.584959087
12,1,0,10238.3856846992,340128.584959087
13,1,14025,12753.2852370304,340128.584959087
14,1,22429,15121.5344804768,340128.584959087
15,1,0,14299.3626642485,340128.584959087
16,1,21397,17932.5591264692,340128.584959087
17,1,0,15917.1122947943,340128.584959087
18,1,0,12941.0447763257,340128.584959087
19,1,0,15699.7684530451,340128.584959087
20,1,0,17165.0507775598,340128.584959087
21,1,13806,15367.9977425365,340128.584959087
22,1,0,17344.3286631384,340128.584959087
23,1,0,16297.4220829448,340128.584959087
24,1,0,19970.8905830946,340128.584959087
25,1,5985,13881.4302850967,340128.584959087
26,1,0,19164.723429069,340128.584959087
27,1,41371,17922.5765245178,340128.584959087
28,1,0,19750.2164464763,340128.584959087
29,1,0,27889.2356580852,340128.584959087
30,1,84882,17244.7353800831,340128.584959087
31,1,0,23571.2444698971,340128.584959087
32,1,7734,23310.7401380295,340128.584959087
33,1,0,44916.679580123,340128.584959087
34,1,0,23079.2446871473,340128.584959087
35,1,31943,36743.0184663072,340128.584959087
36,1,4917,24116.8943853666,340128.584959087
37,1,436303,53850.7956649778,340128.584959087
38,1,0,17117.7594942926,340128.584959087
39,1,0,27202.8022043851,340128.584959087
40,1,6961,29269.6522614516,340128.584959087
1,2,78710,159541.395769676,340128.584959087
2,2,64106,121928.172414733,340128.584959087
3,2,123466,120599.233356476,340128.584959087
4,2,257714,137132.449286991,340128.584959087
5,2,60832,110459.638870615,340128.584959087
6,2,25073,144223.725220004,340128.584959087
7,2,265488,145430.725351618,340128.584959087
8,2,176704,175502.297456288,340128.584959087
9,2,408982,128944.903963288,340128.584959087
10,2,148022,139598.675730989,340128.584959087
11,2,105748,158421.113582329,340128.584959087
12,2,163635,125574.488815113,340128.584959087
13,2,107618,156419.900917267,340128.584959087
14,2,52060,185466.637120709,340128.584959087
15,2,453768,175382.64451479,340128.584959087
16,2,63419,219944.043407006,340128.584959087
17,2,205003,195224.452505107,340128.584959087
18,2,144708,158722.784291001,340128.584959087
19,2,73747,192558.715672634,340128.584959087
20,2,65148,210530.501903127,340128.584959087
21,2,359010,188489.525601176,340128.584959087
22,2,215332,212729.35722375,340128.584959087
23,2,39149,199888.977627438,340128.584959087
24,2,89267,244944.315772601,340128.584959087
25,2,124988,170256.67578422,340128.584959087
26,2,90927,235056.621424695,340128.584959087
27,2,100420,219821.606122878,340128.584959087
28,2,17140,242237.732649642,340128.584959087
29,2,658134,342063.350518442,340128.584959087
30,2,346171,211507.838910782,340128.584959087
31,2,170804,289102.898269097,340128.584959087
32,2,470356,285907.795123365,340128.584959087
33,2,116891,550906.095086402,340128.584959087
34,2,147388,283068.487853373,340128.584959087
35,2,556774,450655.591957837,340128.584959087
