AQ,DQ,Loss,ccODP,Dispersion
1,1,37906108,41820477.151001,287643.12587124
2,1,41181755,43007260.2168306,287643.12587124
3,1,42259783,44525802.2500103,287643.12587124
4,1,44889489,42933526.6421195,287643.12587124
5,1,40871466,44127500.5654963,287643.12587124
6,1,49314813,44559157.7964194,287643.12587124
7,1,46864310,44925718.1105768,287643.12587124
8,1,44520231,43978356.7213955,287643.12587124
9,1,39129754,42916102.0511207,287643.12587124
10,1,43211179,43738473.091912,287643.12587124
11,1,45475168,44306621.8066152,287643.12587124
12,1,46921573,46119212.1643203,287643.12587124
13,1,47647614,46628487.0819531,287643.12587124
14,1,48817148,45845873.2875087,287643.12587124
15,1,39018144,45127215.2778477,287643.12587124
16,1,46656534,46555385.6932207,287643.12587124
17,1,38047398,45236677.1209289,287643.12587124
18,1,46399010,48146863.129727,287643.12587124
19,1,48461829,46780217.1626423,287643.12587124
20,1,40561989,45452276.9065686,287643.12587124
21,1,48938312,44583199.4780142,287643.12587124
22,1,50984829,47683608.7375342,287643.12587124
23,1,43724301,46623683.018439,287643.12587124
24,1,44084550,47573077.4830658,287643.12587124
25,1,56185264,49449255.3736462,287643.12587124
26,1,50265375,50027187.6866015,287643.12587124
27,1,53878771,48419742.5722995,287643.12587124
28,1,47048256,47969147.615028,287643.12587124
29,1,54652048,48967471.0655201,287643.12587124
30,1,46680742,48745222.2262933,287643.12587124
31,1,46923224,51545470.5160552,287643.12587124
32,1,46310654,48994312.6240577,287643.12587124
33,1,46679937,50590193.7723271,287643.12587124
34,1,48347708,49392411.6802153,287643.12587124
35,1,58213046,50905110.8977063,287643.12587124
36,1,51784023,51882379.561059,287643.12587124
37,1,51901130,49914096.719325,287643.12587124
38,1,53080557,50003229.8723627,287643.12587124
39,1,54753781,52591797.872253,287643.12587124
40,1,59661964,59661963.9999999,287643.12587124
1,2,100816159,102723062.319606,287643.12587124
2,2,107503189,105638141.226786,287643.12587124
3,2,97609467,109368115.118428,287643.12587124
4,2,104124441,105457030.462249,287643.12587124
5,2,112475774,108389772.173832,287643.12587124
6,2,100640200,109450045.887896,287643.12587124
7,2,114963725,110350422.941441,287643.12587124
8,2,104247212,108023432.202702,287643.12587124
9,2,97126261,105414230.679248,287643.12587124
10,2,111908212,107434209.345872,287643.12587124
11,2,104667388,108829745.212585,287643.12587124
12,2,120766182,113281985.95585,287643.12587124
13,2,109630682,114532910.925283,287643.12587124
14,2,107651864,112610587.435557,287643.12587124
15,2,108070004,110845357.659571,287643.12587124
16,2,105985166,114353352.990463,287643.12587124
17,2,113700764,111114227.277865,287643.12587124
