AQ,DQ,Loss,ccODP,Dispersion
1,1,7480,7018.74685657923,303336.115607995
2,1,0,7198.34396998292,303336.115607995
3,1,4536,5680.3329646445,303336.115607995
4,1,28930,6179.03106476888,303336.115607995
5,1,0,9675.54527190909,303336.115607995
6,1,0,7306.44104512933,303336.115607995
7,1,0,6504.15494575783,303336.115607995
8,1,0,7509.76366938838,303336.115607995
9,1,0,7374.1092546119,303336.115607995
10,1,5405,8294.42313100918,303336.115607995
11,1,0,8960.60423636846,303336.115607995
12,1,93846,7504.97099006482,303336.115607995
13,1,19229,8102.29067936731,303336.115607995
14,1,9098,7916.43312314321,303336.115607995
15,1,20836,7733.02063073278,303336.115607995
16,1,0,7560.65831534223,303336.115607995
17,1,5344,8980.72229827512,303336.115607995
18,1,48475,9481.96348312737,303336.115607995
19,1,0,12145.2824457306,303336.115607995
20,1,8898,10241.171798756,303336.115607995
21,1,118,12490.1835357215,303336.115607995
22,1,0,10520.3224646227,303336.115607995
23,1,4967,11581.0422431309,303336.115607995
24,1,39106,10164.5684300156,303336.115607995
25,1,0,14555.4312437505,303336.115607995
26,1,0,12957.8784172531,303336.115607995
27,1,0,14164.4056359839,303336.115607995
28,1,0,15276.2576671195,303336.115607995
29,1,51240,13363.3470534557,303336.115607995
30,1,0,14617.0627761645,303336.115607995
31,1,8597,12401.0001442061,303336.115607995
32,1,10565,15178.7398047554,303336.115607995
33,1,0,23219.2378864384,303336.115607995
34,1,36303,15858.9840329723,303336.115607995
35,1,0,14725.8656094269,303336.115607995
36,1,29347,21818.8969516569,303336.115607995
37,1,0,21096.9022648512,303336.115607995
38,1,0,11576.7345245657,303336.115607995
39,1,6944,12329.129193253,303336.115607995
40,1,0,14440.3944413983,303336.115607995
1,2,51895,139225.720856887,303336.115607995
2,2,37028,142788.25674661,303336.115607995
3,2,61407,112676.588552049,303336.115607995
4,2,88146,122568.896096194,303336.115607995
5,2,54489,191926.677609445,303336.115607995
6,2,60301,144932.498947862,303336.115607995
7,2,43092,129018.139475878,303336.115607995
8,2,596029,148965.660352229,303336.115607995
9,2,131708,146274.783466283,303336.115607995
10,2,68649,164530.373171146,303336.115607995
11,2,170918,177744.917948173,303336.115607995
12,2,880115,148870.591496308,303336.115607995
13,2,235916,160719.182993406,303336.115607995
14,2,49871,157032.463302448,303336.115607995
