AQ,DQ,Loss,ccODP,Dispersion
1,1,106831,754655.720109135,61074.0319900382
2,1,321195,772852.306241108,61074.0319900382
3,1,372632,753801.39865032,61074.0319900382
4,1,254693,738865.481588517,61074.0319900382
5,1,204696,752603.358472082,61074.0319900382
6,1,423530,742519.011898483,61074.0319900382
7,1,326123,772778.394664025,61074.0319900382
8,1,348961,814952.908886768,61074.0319900382
9,1,404880,780953.508224008,61074.0319900382
10,1,548378,858975.610644928,61074.0319900382
11,1,622590,848685.899119445,61074.0319900382
12,1,803604,826812.358026141,61074.0319900382
13,1,577213,932037.068863598,61074.0319900382
14,1,614482,825109.750448654,61074.0319900382
15,1,769316,877440.531574247,61074.0319900382
16,1,921889,855402.050099881,61074.0319900382
17,1,685337,885050.743452791,61074.0319900382
18,1,771856,896560.422827309,61074.0319900382
19,1,885419,881217.874888797,61074.0319900382
20,1,808485,884054.36195884,61074.0319900382
21,1,1048916,893082.997301943,61074.0319900382
22,1,1057407,985795.880858426,61074.0319900382
23,1,986691,999756.448423758,61074.0319900382
24,1,1031027,957985.67956461,61074.0319900382
25,1,1091350,1102439.98786585,61074.0319900382
26,1,1607605,1141278.65180091,61074.0319900382
27,1,1722232,1124109.25610857,61074.0319900382
28,1,1594284,1120105.10752006,61074.0319900382
29,1,1430500,1219319.07545966,61074.0319900382
30,1,1953354,1202375.79564055,61074.0319900382
31,1,1271445,1166210.8268081,61074.0319900382
32,1,1796660,1357975.17397776,61074.0319900382
33,1,1528253,1372402.69739644,61074.0319900382
34,1,1685645,1479697.218754,61074.0319900382
35,1,1900580,1715659.79537446,61074.0319900382
36,1,2388993,1770315.33244769,61074.0319900382
37,1,1930723,1720149.26174848,61074.0319900382
38,1,2467683,2109782.41996829,61074.0319900382
39,1,2860538,2232225.63234108,61074.0319900382
40,1,2434779,2434779,61074.0319900382
1,2,616386,1871459.90939852,61074.0319900382
2,2,738304,1916585.36267008,61074.0319900382
3,2,781495,1869341.28985148,61074.0319900382
4,2,908665,1832301.92309597,61074.0319900382
5,2,613359,1866370.28717611,61074.0319900382
6,2,853536,1841362.26057262,61074.0319900382
7,2,1226885,1916402.07040891,61074.0319900382
8,2,1149441,2020990.04405443,61074.0319900382
9,2,1051235,1936675.41741286,61074.0319900382
10,2,1797351,2130161.31149264,61074.0319900382
11,2,1740397,2104644.00328694,61074.0319900382
12,2,1814178,2050400.12208138,61074.0319900382
13,2,2242883,2311345.37507949,61074.0319900382
14,2,1728006,2046177.84994085,61074.0319900382
15,2,1755829,2175952.20438408,61074.0319900382
16,2,2107003,2121299.28989039,61074.0319900382
17,2,2293381,2194824.65980079,61074.0319900382
18,2,2233671,2223367.34879853,61074.0319900382
19,2,2656378,2185319.5839571,61074.0319900382
20,2,2237425,2192353.74760771,61074.0319900382
21,2,2391355,2214743.7310544,61074.0319900382
22,2,2628390,2444661.08281793,61074.0319900382
23,2,2791090,2479281.69432961,61074.0319900382
24,2,2881969,2375694.96302737,61074.0319900382
25,2,3227576,2733925.13278819,61074.0319900382
26,2,3229366,2830240.57909336,61074.0319900382
27,2,3532260,2787662.44067791,61074.0319900382
28,2,3647648,2777732.60995511,61074.0319900382
