AQ,DQ,Loss,ccODP,Dispersion
1,1,39564,54025.6230311743,20444.838903482
2,1,51155,52884.7945515373,20444.838903482
3,1,53341,57237.2843101478,20444.838903482
4,1,19689,54713.0468448212,20444.838903482
5,1,34290,51979.2695468514,20444.838903482
6,1,49719,57667.6955729939,20444.838903482
7,1,75514,57811.2721886517,20444.838903482
8,1,33075,53006.1861121356,20444.838903482
9,1,83685,55680.1951840608,20444.838903482
10,1,33649,59242.3012877673,20444.838903482
11,1,20097,61516.0288245296,20444.838903482
12,1,93768,60111.0578015896,20444.838903482
13,1,51088,61835.9544472189,20444.838903482
14,1,68298,54019.1153361865,20444.838903482
15,1,63396,61959.4537163742,20444.838903482
16,1,42051,60054.7894013756,20444.838903482
17,1,71835,60835.4610018375,20444.838903482
18,1,57493,63980.3085168244,20444.838903482
19,1,87316,57955.9068816311,20444.838903482
20,1,100116,64151.5181261507,20444.838903482
21,1,69906,56468.967788986,20444.838903482
22,1,83354,66037.8231902352,20444.838903482
23,1,30783,70240.1637149924,20444.838903482
24,1,38650,64762.0969225282,20444.838903482
25,1,120446,65250.3948804104,20444.838903482
26,1,35974,68435.7641084893,20444.838903482
27,1,76097,64194.7660429746,20444.838903482
28,1,41741,75572.2080066234,20444.838903482
29,1,145525,65110.2687710022,20444.838903482
30,1,53988,70580.5002835973,20444.838903482
31,1,57567,73786.8257637874,20444.838903482
32,1,67700,75182.1331209053,20444.838903482
33,1,101077,76194.0346797498,20444.838903482
34,1,74232,76174.7167960415,20444.838903482
35,1,76155,71734.64945156,20444.838903482
36,1,57263,79685.3728887801,20444.838903482
37,1,90445,89868.7827953653,20444.838903482
38,1,79462,81644.3784226358,20444.838903482
39,1,100300,78212.8896875973,20444.838903482
40,1,131497,131497,20444.838903482
1,2,339194,393054.600434806,20444.838903482
2,2,483811,384754.689076641,20444.838903482
3,2,378857,416420.517751677,20444.838903482
4,2,316468,398055.840165932,20444.838903482
5,2,417044,378166.689736122,20444.838903482
6,2,415043,419551.904627919,20444.838903482
7,2,603073,420596.472855602,20444.838903482
8,2,314277,385637.85355805,20444.838903482
9,2,350094,405092.170016708,20444.838903482
10,2,489581,431007.691444214,20444.838903482
11,2,363652,447549.824941573,20444.838903482
12,2,384149,437328.187632078,20444.838903482
13,2,293366,449877.391580138,20444.838903482
14,2,492533,393007.254762333,20444.838903482
15,2,565271,450775.89035106,20444.838903482
16,2,439555,436918.816072393,20444.838903482
17,2,443768,442598.464853367,20444.838903482
18,2,495777,465478.289538004,20444.838903482
19,2,361414,421648.738952103,20444.838903482
20,2,508344,466723.897099911,20444.838903482
21,2,547260,410830.756333129,20444.838903482
22,2,436482,480447.401645783,20444.838903482
23,2,423340,511020.844082464,20444.838903482
24,2,727427,471166.063453192,20444.838903482
25,2,488101,474718.595528903,20444.838903482
26,2,448021,497893.229321788,20444.838903482
27,2,349175,467038.540258344,20444.838903482
28,2,445206,549813.261845761,20444.838903482
29,2,501036,473699.130896128,20444.838903482
30,2,566205,513496.907225857,20444.838903482
31,2,611166,536824.004809774,20444.838903482
32,2,426146,546975.335696217,20444.838903482
33,2,584347,554337.260290062,20444.838903482
34,2,645483,554196.716180874,20444.838903482
35,2,530172,521893.731077273,20444.838903482
36,2,512309,579737.921453031,20444.838903482
37,2,598441,653825.657740442,20444.838903482
38,2,562650,593990.346398041,20444.838903482
39,2,546938,569025.110312401,20444.838903482
40,2,925449,956684.956017107,20444.838903482
1,3,806406,750648.073838481,20444.838903482
2,3,842367,734797.063655304,20444.838903482
3,3,881554,795271.850809862,20444.838903482
4,3,505643,760199.344747971,20444.838903482
5,3,713485,722215.429933324,20444.838903482
6,3,685949,801252.112901933,20444.838903482
7,3,1008865,803247.009100161,20444.838903482
8,3,636095,736483.714100609,20444.838903482
9,3,676741,773637.191407275,20444.838903482
10,3,863910,823130.152997236,20444.838903482
11,3,956239,854721.999608967,20444.838903482
12,3,795031,835200.914372056,20444.838903482
13,3,858848,859167.141357815,20444.838903482
14,3,675805,750557.653988905,20444.838903482
15,3,903958,860883.076932651,20444.838903482
16,3,875455,834419.104485029,20444.838903482
17,3,816408,845265.987876804,20444.838903482
18,3,668376,888961.434540667,20444.838903482
19,3,729258,805256.606539372,20444.838903482
20,3,821107,891340.27177109,20444.838903482
21,3,579790,784596.632564336,20444.838903482
22,3,1039307,917549.155326395,20444.838903482
23,3,1255957,975937.724370794,20444.838903482
24,3,822709,899823.835156616,20444.838903482
25,3,851670,906608.392205259,20444.838903482
26,3,1028517,950866.859602148,20444.838903482
27,3,1070213,891941.171189551,20444.838903482
28,3,1177891,1050022.7335307,20444.838903482
29,3,753702,904661.438367058,20444.838903482
30,3,999810,980666.46187249,20444.838903482
31,3,1121743,1025216.10166869,20444.838903482
32,3,902824,1044602.91705865,20444.838903482
33,3,1180290,1058662.57826094,20444.838903482
34,3,800394,1058394.16983948,20444.838903482
35,3,948534,996702.553660892,20444.838903482
36,3,1116822,1107172.26967561,20444.838903482
37,3,1523549,1248663.59550585,20444.838903482
38,3,1167914,1134391.27517933,20444.838903482
39,3,1120702,1086713.15015579,20444.838903482
40,3,1366291,1827058.42575072,20444.838903482
1,4,1164048,989042.366119154,20444.838903482
2,4,1015935,968157.318700353,20444.838903482
3,4,986933,1047837.9688778,20444.838903482
4,4,879683,1001626.97388543,20444.838903482
5,4,883690,951579.951463001,20444.838903482
6,4,1199032,1055717.47030556,20444.838903482
7,4,939434,1058345.91487875,20444.838903482
8,4,1065283,970379.623406618,20444.838903482
9,4,954338,1019332.47413071,20444.838903482
10,4,1087443,1084543.63971309,20444.838903482
11,4,1105490,1126168.57130475,20444.838903482
12,4,1066655,1100447.88939692,20444.838903482
13,4,1095741,1132025.42176003,20444.838903482
14,4,1036418,988923.230314926,20444.838903482
15,4,1331253,1134286.31210291,20444.838903482
16,4,1150807,1099417.78870464,20444.838903482
17,4,1123536,1113709.47556658,20444.838903482
18,4,1230523,1171281.92457863,20444.838903482
19,4,1020881,1060993.72958113,20444.838903482
20,4,1323545,1174416.24395543,20444.838903482
21,4,963939,1033772.4653744,20444.838903482
22,4,1240942,1208948.6661494,20444.838903482
23,4,1266561,1285880.54740593,20444.838903482
24,4,1245991,1185594.05669668,20444.838903482
25,4,1221385,1194533.2847988,20444.838903482
26,4,1180436,1252847.56127617,20444.838903482
27,4,1152050,1175207.97979457,20444.838903482
28,4,1578827,1383493.81693553,20444.838903482
29,4,1007016,1191968.0083424,20444.838903482
30,4,1281734,1292111.05926686,20444.838903482
31,4,1381511,1350808.98002282,20444.838903482
32,4,1489383,1376352.75004378,20444.838903482
33,4,984595,1394877.54357484,20444.838903482
34,4,1543111,1394523.89276362,20444.838903482
35,4,1516409,1313239.96736437,20444.838903482
36,4,1246707,1458793.16748516,20444.838903482
37,4,1425143,1645219.96395836,20444.838903482
38,4,1307575,1494656.5108348,20444.838903482
39,4,1477738,1431836.5460219,20444.838903482
40,4,1600665,2407304.1035089,20444.838903482
1,5,1106329,1141452.48886982,20444.838903482
2,5,1249352,1117349.08321907,20444.838903482
3,5,1426599,1209308.41638362,20444.838903482
4,5,1161170,1155976.36807697,20444.838903482
5,5,1145555,1098217.16557813,20444.838903482
6,5,1184394,1218402.13857781,20444.838903482
7,5,1148388,1221435.6229893,20444.838903482
8,5,1314057,1119913.84214638,20444.838903482
9,5,1083868,1176410.26253283,20444.838903482
10,5,1372910,1251670.38263081,20444.838903482
11,5,1122458,1299709.66122185,20444.838903482
12,5,1323519,1270025.45619196,20444.838903482
13,5,1504360,1306469.04459928,20444.838903482
14,5,1104445,1141314.99439546,20444.838903482
15,5,1280169,1309078.33515886,20444.838903482
16,5,1178923,1268836.61834308,20444.838903482
17,5,1249183,1285330.63528062,20444.838903482
18,5,1586078,1351774.92267045,20444.838903482
19,5,1374337,1224491.46244131,20444.838903482
20,5,1457086,1355392.23652486,20444.838903482
21,5,1274914,1193075.43736154,20444.838903482
22,5,1322157,1395246.05938452,20444.838903482
23,5,1340349,1484033.04196674,20444.838903482
24,5,1412378,1368292.53545106,20444.838903482
25,5,1099805,1378609.28680093,20444.838903482
26,5,1461614,1445909.71628903,20444.838903482
27,5,1413864,1356305.97781144,20444.838903482
28,5,1510896,1596688.38744854,20444.838903482
29,5,1267060,1375648.70462963,20444.838903482
30,5,1376987,1491223.66747907,20444.838903482
31,5,1375973,1558966.86032254,20444.838903482
32,5,1263487,1588446.89157737,20444.838903482
33,5,1767022,1609826.33133261,20444.838903482
34,5,1483551,1609418.18339833,20444.838903482
35,5,1454334,1515608.51241714,20444.838903482
36,5,1975879,1683591.26849742,20444.838903482
37,5,1767848,1898746.18816111,20444.838903482
38,5,1812217,1724981.10570557,20444.838903482
39,5,1553050,1652480.66725846,20444.838903482
40,5,1915078,2778266.48740922,20444.838903482
1,6,1410193,1213522.70858632,20444.838903482
2,6,1248535,1187897.43692878,20444.838903482
3,6,1389916,1285662.9945405,20444.838903482
4,6,1196099,1228963.61165193,20444.838903482
5,6,1343229,1167557.54828474,20444.838903482
6,6,1381043,1295330.88566678,20444.838903482
7,6,1299116,1298555.90138613,20444.838903482
8,6,1229440,1190624.13228465,20444.838903482
9,6,1166344,1250687.68268322,20444.838903482
10,6,1130929,1330699.65486811,20444.838903482
11,6,1502656,1381772.08761741,20444.838903482
12,6,1360723,1350213.65023929,20444.838903482
13,6,1482343,1388958.25200405,20444.838903482
14,6,1274389,1213376.5328422,20444.838903482
15,6,1570539,1391732.2906769,20444.838903482
16,6,1158380,1348949.75030433,20444.838903482
17,6,1444537,1366485.18371455,20444.838903482
18,6,1335048,1437124.69993588,20444.838903482
19,6,1156942,1301804.68362189,20444.838903482
20,6,1624330,1440970.40753143,20444.838903482
21,6,1305432,1268405.08073035,20444.838903482
22,6,1390414,1483340.56269405,20444.838903482
23,6,1528351,1577733.47053822,20444.838903482
24,6,1383359,1454685.21900816,20444.838903482
25,6,1367710,1465653.36018266,20444.838903482
26,6,1427548,1537203.07449647,20444.838903482
27,6,1394997,1441941.84156995,20444.838903482
28,6,1534248,1697501.76691397,20444.838903482
29,6,1286937,1462505.84968131,20444.838903482
30,6,1353096,1585378.10527618,20444.838903482
31,6,1785315,1657398.53860065,20444.838903482
32,6,1792980,1688739.91086661,20444.838903482
33,6,1788036,1711469.22802419,20444.838903482
34,6,1877152,1711035.31001924,20444.838903482
35,6,1504878,1611302.58602878,20444.838903482
36,6,1433755,1789891.61285386,20444.838903482
37,6,1975711,2018631.2086074,20444.838903482
38,6,2110962,1833894.76484358,20444.838903482
39,6,2178794,1756816.71797267,20444.838903482
40,6,2288538,2953683.57934339,20444.838903482
1,7,1403169,1279987.55801572,20444.838903482
2,7,1171020,1252958.78578069,20444.838903482
3,7,1269137,1356078.97995591,20444.838903482
4,7,1431404,1296274.16202293,20444.838903482
5,7,1363179,1231504.8779044,20444.838903482
6,7,1240226,1366276.38315763,20444.838903482
7,7,1226763,1369678.03354781,20444.838903482
8,7,1413566,1255834.82271457,20444.838903482
9,7,1541009,1319188.06419613,20444.838903482
10,7,1244245,1403582.30598849,20444.838903482
11,7,1501557,1457451.98474618,20444.838903482
12,7,1478915,1424165.08627399,20444.838903482
13,7,1656300,1465031.73660386,20444.838903482
14,7,1110362,1279833.37620071,20444.838903482
15,7,1552433,1467957.70985644,20444.838903482
16,7,1460270,1422831.96232016,20444.838903482
17,7,1510376,1441327.8144626,20444.838903482
18,7,1553676,1515836.26925111,20444.838903482
19,7,1446596,1373104.75215066,20444.838903482
20,7,1621287,1519892.60691933,20444.838903482
21,7,1294376,1337875.84721022,20444.838903482
22,7,1437727,1564583.38283611,20444.838903482
23,7,1485279,1664146.20663049,20444.838903482
24,7,1419839,1534358.58100168,20444.838903482
25,7,1503404,1545927.44917249,20444.838903482
26,7,1423161,1621395.95376104,20444.838903482
27,7,1562286,1520917.2465688,20444.838903482
28,7,1740113,1790474.23339176,20444.838903482
29,7,1601838,1542607.54897454,20444.838903482
30,7,1526201,1672209.53934024,20444.838903482
31,7,1484482,1748174.54430139,20444.838903482
32,7,2102247,1781232.48896753,20444.838903482
33,7,1871644,1805206.69477188,20444.838903482
34,7,1784569,1804749.01100247,20444.838903482
35,7,2056554,1699553.90840442,20444.838903482
36,7,2054323,1887924.28723361,20444.838903482
37,7,2147477,2129191.99035814,20444.838903482
38,7,1973511,1934337.49949722,20444.838903482
39,7,2160800,1853037.87461763,20444.838903482
40,7,2229042,3115457.34177413,20444.838903482
1,8,1160228,1291485.30517203,20444.838903482
2,8,1406682,1264213.741523,20444.838903482
3,8,1220870,1368260.23370161,20444.838903482
4,8,1265885,1307918.2068942,20444.838903482
5,8,1317224,1242567.11957951,20444.838903482
6,8,1219442,1378549.23714032,20444.838903482
7,8,1095832,1381981.44354322,20444.838903482
8,8,1387830,1267115.61304042,20444.838903482
9,8,1453365,1331037.9378287,20444.838903482
10,8,1395425,1416190.26796927,20444.838903482
11,8,1334232,1470543.84201318,20444.838903482
12,8,1388667,1436957.93724217,20444.838903482
13,8,1496466,1478191.68052516,20444.838903482
14,8,1330754,1291329.73838768,20444.838903482
15,8,1525725,1481143.93692434,20444.838903482
16,8,1573844,1435612.83823276,20444.838903482
17,8,1785470,1454274.83310842,20444.838903482
18,8,1672146,1529452.57516368,20444.838903482
19,8,1507732,1385438.94333907,20444.838903482
20,8,1490832,1533545.34970552,20444.838903482
21,8,1328776,1349893.58763389,20444.838903482
22,8,1404464,1578637.56955703,20444.838903482
23,8,1554579,1679094.73655576,20444.838903482
24,8,1871491,1548141.26732624,20444.838903482
25,8,1571432,1559814.05519555,20444.838903482
26,8,1742640,1635960.47089237,20444.838903482
27,8,1243522,1534579.1933879,20444.838903482
28,8,1595801,1806557.5303711,20444.838903482
29,8,1820634,1556464.33332252,20444.838903482
30,8,1714887,1687230.49978263,20444.838903482
31,8,1843360,1763877.87576707,20444.838903482
32,8,1589495,1797232.77010816,20444.838903482
33,8,1754985,1821422.32906566,20444.838903482
34,8,1795864,1820960.53405921,20444.838903482
35,8,1742342,1714820.49517316,20444.838903482
36,8,1870430,1904882.94903383,20444.838903482
37,8,2071259,2148317.88810541,20444.838903482
38,8,2093391,1951713.07736507,20444.838903482
39,8,2031363,1869683.16215968,20444.838903482
40,8,2655018,3143442.56754267,20444.838903482
1,9,1523536,1276001.00958906,20444.838903482
2,9,1149526,1249056.41903903,20444.838903482
3,9,1489266,1351855.44318001,20444.838903482
4,9,1590865,1292236.88862228,20444.838903482
5,9,1208740,1227669.32981434,20444.838903482
6,9,1623511,1362021.08635294,20444.838903482
7,9,1409442,1365412.14223076,20444.838903482
8,9,1432170,1251923.49849483,20444.838903482
9,9,1179914,1315079.42496064,20444.838903482
10,9,1333783,1399210.81909506,20444.838903482
11,9,1291930,1452912.71959447,20444.838903482
12,9,1573797,1419729.49387433,20444.838903482
13,9,1220755,1460468.86415405,20444.838903482
14,9,1162764,1275847.30797659,20444.838903482
15,9,1544812,1463385.72440081,20444.838903482
16,9,1000461,1418400.52196336,20444.838903482
17,9,1514183,1436838.76838159,20444.838903482
18,9,1206898,1511115.16500567,20444.838903482
