AQ,DQ,Loss,ccODP,Dispersion
1,1,186937,680623.366674448,58130.0105047374
2,1,160395,672637.522501431,58130.0105047374
3,1,267606,699724.361762334,58130.0105047374
4,1,235413,725532.092547299,58130.0105047374
5,1,320017,720555.298067448,58130.0105047374
6,1,492609,711224.833728215,58130.0105047374
7,1,392279,744732.055631087,58130.0105047374
8,1,490280,740883.770559323,58130.0105047374
9,1,382160,781444.348857494,58130.0105047374
10,1,407370,708389.75082204,58130.0105047374
11,1,595079,802092.619204975,58130.0105047374
12,1,615956,863902.548956046,58130.0105047374
13,1,595492,818285.243960813,58130.0105047374
14,1,748322,820981.176310998,58130.0105047374
15,1,496840,784905.08825087,58130.0105047374
16,1,634760,853600.095278412,58130.0105047374
17,1,632373,824134.375964574,58130.0105047374
18,1,768260,833929.550498491,58130.0105047374
19,1,734990,865515.707194417,58130.0105047374
20,1,1259799,882105.982922131,58130.0105047374
21,1,1434704,880455.480456761,58130.0105047374
22,1,1189212,898687.161577093,58130.0105047374
23,1,1051339,973744.867494781,58130.0105047374
24,1,821421,910307.714317071,58130.0105047374
25,1,1211558,1002003.52065713,58130.0105047374
26,1,1219071,1038239.10515302,58130.0105047374
27,1,1901001,1101732.18389076,58130.0105047374
28,1,1064987,1095293.76255091,58130.0105047374
29,1,1384257,1122058.64793691,58130.0105047374
30,1,1511563,1304025.76124528,58130.0105047374
31,1,1337058,1224206.34059767,58130.0105047374
32,1,1882673,1220797.01295234,58130.0105047374
33,1,1505783,1421579.41697964,58130.0105047374
34,1,1945830,1441607.00548292,58130.0105047374
35,1,2009458,1607827.85152119,58130.0105047374
36,1,1428709,1491891.15403843,58130.0105047374
37,1,1982389,1938107.65490845,58130.0105047374
38,1,2398702,1836134.26247982,58130.0105047374
39,1,2543005,2195758.30633124,58130.0105047374
40,1,2917822,2917822,58130.0105047374
1,2,517378,1751170.01631451,58130.0105047374
2,2,830362,1730623.30640787,58130.0105047374
3,2,1192719,1800314.80257584,58130.0105047374
4,2,831431,1866715.29152844,58130.0105047374
5,2,1028527,1853910.53974176,58130.0105047374
6,2,978557,1829904.26815431,58130.0105047374
7,2,1118207,1916114.71169668,58130.0105047374
8,2,1172704,1906213.49207674,58130.0105047374
9,2,1316675,2010571.45572877,58130.0105047374
10,2,1193500,1822609.90768691,58130.0105047374
11,2,1333118,2063697.21322067,58130.0105047374
12,2,2047994,2222727.45077987,58130.0105047374
13,2,1786299,2105359.0784258,58130.0105047374
14,2,1964208,2112295.41962244,58130.0105047374
15,2,2251772,2019475.56240023,58130.0105047374
16,2,1728278,2196220.3561691,58130.0105047374
17,2,2253528,2120408.25993789,58130.0105047374
18,2,2392824,2145610.18039527,58130.0105047374
19,2,2480720,2226877.93176087,58130.0105047374
20,2,2307889,2269562.90973733,58130.0105047374
21,2,2609106,2265316.34611532,58130.0105047374
22,2,2959690,2312224.48193342,58130.0105047374
23,2,3021592,2505339.80904689,58130.0105047374
24,2,2743489,2342122.90230455,58130.0105047374
25,2,3029427,2578046.25514075,58130.0105047374
26,2,3151528,2671276.47937308,58130.0105047374
27,2,3525371,2834637.27650866,58130.0105047374
28,2,3842493,2818071.91752334,58130.0105047374
29,2,3291990,2886935.06133088,58130.0105047374
30,2,4207271,3355116.68480038,58130.0105047374
31,2,3789303,3149749.98274216,58130.0105047374
32,2,4012656,3140978.15291582,58130.0105047374
33,2,3929890,3657569.47632881,58130.0105047374
34,2,4508522,3709098.28683292,58130.0105047374
35,2,4750677,4136766.47443993,58130.0105047374
36,2,3953832,3838473.9409139,58130.0105047374
37,2,5543911,4986540.54480721,58130.0105047374
38,2,4632629,4724174.07896662,58130.0105047374
39,2,5302201,5649447.69367578,58130.0105047374
40,2,5284548,7507239.17150915,58130.0105047374
1,3,926270,1743641.66374601,58130.0105047374
2,3,1070839,1723183.28499788,58130.0105047374
3,3,1017972,1792575.17453184,58130.0105047374
4,3,1433434,1858690.20502701,58130.0105047374
5,3,1164035,1845940.50139962,58130.0105047374
6,3,1390251,1822037.43376991,58130.0105047374
7,3,1607319,1907877.25503801,58130.0105047374
8,3,1575202,1898018.6011721,58130.0105047374
9,3,1474567,2001927.92560784,58130.0105047374
10,3,1421485,1814774.43206085,58130.0105047374
11,3,1890593,2054825.29326372,58130.0105047374
12,3,1784206,2213171.85323237,58130.0105047374
13,3,1772582,2096308.05238149,58130.0105047374
14,3,1886731,2103214.57395948,58130.0105047374
15,3,1860111,2010793.75315523,58130.0105047374
16,3,1897633,2186778.7137213,58130.0105047374
17,3,2493435,2111292.53683776,58130.0105047374
18,3,2708457,2136386.11319329,58130.0105047374
19,3,2199371,2217304.4911234,58130.0105047374
20,3,2077785,2259805.96460824,58130.0105047374
21,3,2264711,2255577.65713946,58130.0105047374
22,3,2628488,2302284.13293512,58130.0105047374
23,3,2661756,2494569.24924362,58130.0105047374
24,3,2803313,2332054.01875639,58130.0105047374
25,3,3526483,2566963.12730862,58130.0105047374
26,3,3015485,2659792.5509382,58130.0105047374
27,3,2916913,2822451.05322791,58130.0105047374
28,3,3867765,2805956.90940828,58130.0105047374
29,3,3240883,2874524.00770298,58130.0105047374
30,3,4141122,3340692.89894502,58130.0105047374
31,3,3993852,3136209.07686106,58130.0105047374
32,3,3411415,3127474.95749515,58130.0105047374
33,3,3988324,3641845.43337178,58130.0105047374
34,3,3981649,3693152.71938125,58130.0105047374
35,3,4046270,4118982.34370277,58130.0105047374
36,3,4118024,3821972.18215662,58130.0105047374
37,3,4970445,4965103.20007844,58130.0105047374
38,3,4232842,4703864.65856192,58130.0105047374
39,3,5039281,5625160.48360534,58130.0105047374
40,3,4813584,7474965.23878266,58130.0105047374
1,4,923715,1636365.29544658,58130.0105047374
2,4,1158392,1617165.60454643,58130.0105047374
3,4,1430044,1682288.20523887,58130.0105047374
