AQ,DQ,Loss,ccODP,Dispersion
1,1,0,3721.21333583594,293677.449873747
2,1,0,3658.30637859498,293677.449873747
3,1,0,4548.56475448582,293677.449873747
4,1,0,3962.80637726972,293677.449873747
5,1,15307,4733.772161591,293677.449873747
6,1,2779,3362.48069307354,293677.449873747
7,1,0,5688.35950826644,293677.449873747
8,1,8087,4069.25056643175,293677.449873747
9,1,0,4006.17812517869,293677.449873747
10,1,0,3327.60663181098,293677.449873747
11,1,0,4019.84248723237,293677.449873747
12,1,7173,4644.11779482114,293677.449873747
13,1,0,4657.68776441454,293677.449873747
14,1,0,4077.89411177537,293677.449873747
15,1,0,5006.62263855903,293677.449873747
16,1,0,5247.98848198297,293677.449873747
17,1,5868,5509.42824236728,293677.449873747
18,1,0,3332.98786519992,293677.449873747
19,1,2785,5435.95882046123,293677.449873747
20,1,12223,8197.81480183094,293677.449873747
21,1,0,6196.19101607296,293677.449873747
22,1,0,6360.04463404474,293677.449873747
23,1,0,5899.75633370257,293677.449873747
24,1,12128,4482.18946406514,293677.449873747
25,1,53290,8558.11813757661,293677.449873747
26,1,0,7076.74664603804,293677.449873747
27,1,13336,5099.45067507751,293677.449873747
28,1,0,7345.14553917224,293677.449873747
29,1,39112,5561.84485628938,293677.449873747
30,1,6504,9840.44959005313,293677.449873747
31,1,7234,7713.12988972903,293677.449873747
32,1,0,9823.29774345624,293677.449873747
33,1,0,8616.12180713473,293677.449873747
34,1,0,6774.26568824735,293677.449873747
35,1,20235,9693.87397890474,293677.449873747
36,1,0,10739.0388615066,293677.449873747
37,1,16832,6290.18590841482,293677.449873747
38,1,0,16100.7537171511,293677.449873747
39,1,17143,6656.513980628,293677.449873747
40,1,0,8768.36955751999,293677.449873747
1,2,69398,109371.234157148,293677.449873747
2,2,38373,107522.317975897,293677.449873747
3,2,53719,133688.153820953,293677.449873747
4,2,43728,116471.963602281,293677.449873747
5,2,85069,139131.637131912,293677.449873747
6,2,441501,98827.6215419992,293677.449873747
7,2,103215,167188.183960672,293677.449873747
8,2,35533,119600.494886793,293677.449873747
9,2,90469,117746.714918115,293677.449873747
10,2,13650,97802.6281390071,293677.449873747
11,2,131848,118148.328049883,293677.449873747
12,2,80920,136496.580268397,293677.449873747
13,2,94729,136895.419084654,293677.449873747
14,2,43613,119854.539773879,293677.449873747
15,2,48995,147151.062709848,293677.449873747
16,2,119443,154245.114513983,293677.449873747
17,2,255272,161929.16449188,293677.449873747
18,2,40707,97960.7894922862,293677.449873747
19,2,155099,159769.803922763,293677.449873747
20,2,97417,240944.294602386,293677.449873747
21,2,65276,182114.003509313,293677.449873747
22,2,50032,186929.871561303,293677.449873747
23,2,703678,173401.407876699,293677.449873747
24,2,44616,131737.298877772,293677.449873747
25,2,1335190,251534.07189947,293677.449873747
26,2,150884,207994.663203249,293677.449873747
27,2,125378,149879.397799008,293677.449873747
28,2,154538,215883.251021046,293677.449873747
29,2,400500,163469.75602416,293677.449873747
30,2,166718,289223.438484624,293677.449873747
31,2,371087,226698.783197965,293677.449873747
32,2,201382,288719.323707782,293677.449873747
33,2,87204,253238.874164936,293677.449873747
34,2,67513,199104.359778823,293677.449873747
35,2,185460,284915.393220394,293677.449873747
36,2,225303,315634.130038581,293677.449873747
37,2,184343,184876.633988167,293677.449873747
38,2,308009,473221.808582365,293677.449873747
39,2,185157,195643.486019606,293677.449873747
40,2,364205,257713.63087854,293677.449873747
1,3,676815,346262.900281676,293677.449873747
2,3,193272,340409.340301015,293677.449873747
3,3,165438,423248.838984787,293677.449873747
4,3,130639,368743.392439737,293677.449873747
5,3,283516,440482.587267989,293677.449873747
6,3,136355,312882.442323945,293677.449873747
7,3,582468,529307.965820969,293677.449873747
8,3,155636,378648.138642388,293677.449873747
9,3,202517,372779.180196547,293677.449873747
10,3,119656,309637.373442491,293677.449873747
11,3,346914,374050.663771445,293677.449873747
12,3,872615,432140.152083827,293677.449873747
13,3,806406,433402.852338847,293677.449873747
14,3,269637,379452.429826281,293677.449873747
15,3,1131728,465871.617396509,293677.449873747
16,3,238761,488330.968535572,293677.449873747
17,3,530717,512658.219222285,293677.449873747
18,3,279782,310138.102992824,293677.449873747
19,3,888744,505821.810552505,293677.449873747
20,3,770855,762815.477929691,293677.449873747
21,3,459617,576562.233415385,293677.449873747
22,3,300033,591808.988669693,293677.449873747
23,3,527066,548978.667627,293677.449873747
24,3,595028,417072.546874155,293677.449873747
25,3,502368,796342.09055762,293677.449873747
26,3,315225,658498.881162718,293677.449873747
27,3,645928,474509.365961687,293677.449873747
28,3,260172,683473.686631151,293677.449873747
29,3,632335,517535.641482606,293677.449873747
30,3,758391,915664.410399084,293677.449873747
31,3,785352,717715.025942443,293677.449873747
32,3,1872755,914068.412639258,293677.449873747
33,3,813672,801739.394349574,293677.449873747
34,3,592570,630352.702948226,293677.449873747
35,3,988213,902025.392249269,293677.449873747
36,3,899373,999279.107868604,293677.449873747
37,3,306137,585308.559169011,293677.449873747
38,3,1679506,1498192.43770105,293677.449873747
39,3,680320,619395.780000341,293677.449873747
40,3,1143147,815906.211151524,293677.449873747
1,4,253256,479925.087622923,293677.449873747
2,4,600273,471811.973904013,293677.449873747
3,4,600279,586628.645375624,293677.449873747
4,4,252712,511083.355401501,293677.449873747
5,4,660429,610514.854808279,293677.449873747
6,4,270323,433659.31904874,293677.449873747
7,4,656452,733628.037163364,293677.449873747
8,4,191151,524811.468304511,293677.449873747
9,4,368220,516677.012103502,293677.449873747
10,4,312115,429161.609458693,293677.449873747
11,4,471194,518439.305625555,293677.449873747
12,4,233844,598952.126218267,293677.449873747
13,4,371502,600702.245939552,293677.449873747
14,4,712815,525926.226820627,293677.449873747
15,4,741650,645704.395758751,293677.449873747
16,4,1055788,676833.361797563,293677.449873747
17,4,564839,710551.262005607,293677.449873747
18,4,338339,429855.627423435,293677.449873747
19,4,781316,701075.906640648,293677.449873747
20,4,1515192,1057272.6237426,293677.449873747
21,4,635047,799123.094523996,293677.449873747
22,4,407908,820255.304603206,293677.449873747
23,4,623047,760891.897311778,293677.449873747
24,4,370286,578068.220536668,293677.449873747
25,4,943862,1103740.96467681,293677.449873747
26,4,1082563,912688.402322431,293677.449873747
27,4,1445072,657676.432709968,293677.449873747
28,4,1237453,947303.822262172,293677.449873747
29,4,804982,717311.435572439,293677.449873747
30,4,794585,1269123.32229786,293677.449873747
31,4,1056806,994762.784097038,293677.449873747
32,4,1360633,1266911.24770336,293677.449873747
33,4,813861,1111221.70111486,293677.449873747
34,4,974756,873677.416638281,293677.449873747
35,4,2139990,1250219.45770446,293677.449873747
36,4,1299501,1385014.42982621,293677.449873747
37,4,1080409,811245.62093463,293677.449873747
38,4,1502642,2076515.08826031,293677.449873747
39,4,2136408,858490.972460855,293677.449873747
40,4,3269633,1130857.10181612,293677.449873747
1,5,637185,760679.677592566,293677.449873747
2,5,712711,747820.419164257,293677.449873747
3,5,762975,929804.463944801,293677.449873747
4,5,277250,810065.42903462,293677.449873747
5,5,521744,967664.026944801,293677.449873747
6,5,275280,687348.587324093,293677.449873747
7,5,536319,1162798.01405331,293677.449873747
8,5,890036,831824.442610548,293677.449873747
9,5,784278,818931.356418655,293677.449873747
10,5,626168,680219.732490085,293677.449873747
11,5,731240,821724.585826225,293677.449873747
12,5,908399,949337.140347759,293677.449873747
13,5,585725,952111.074321349,293677.449873747
14,5,718970,833591.331173996,293677.449873747
15,5,353459,1023439.33303979,293677.449873747
16,5,1998194,1072778.64132117,293677.449873747
17,5,1640296,1126221.40170361,293677.449873747
18,5,577027,681319.748670273,293677.449873747
19,5,1056743,1111202.99476891,293677.449873747
20,5,1793806,1675773.61404341,293677.449873747
21,5,1254149,1266607.46349,293677.449873747
22,5,1679647,1300101.94661755,293677.449873747
23,5,1463625,1206011.14227368,293677.449873747
24,5,838046,916236.218869709,293677.449873747
25,5,1729661,1749425.78083297,293677.449873747
26,5,1337956,1446608.10098468,293677.449873747
27,5,1748640,1042414.97203647,293677.449873747
28,5,1417944,1501473.4271753,293677.449873747
29,5,1482817,1136936.25446273,293677.449873747
30,5,2616151,2011556.27102631,293677.449873747
31,5,1756351,1576695.72481811,293677.449873747
32,5,1379638,2008050.14010557,293677.449873747
33,5,1639050,1761282.7233613,293677.449873747
34,5,1743267,1384775.81761777,293677.449873747
35,5,2173189,1981593.70812846,293677.449873747
36,5,2481733,2195243.29340547,293677.449873747
37,5,1823363,1285821.62778244,293677.449873747
38,5,1752093,3291269.55141594,293677.449873747
39,5,2895689,1360705.3537921,293677.449873747
40,5,1775281,1792404.76857219,293677.449873747
1,6,1380805,800787.641537981,293677.449873747
2,6,461814,787250.359641187,293677.449873747
3,6,561929,978829.783030766,293677.449873747
4,6,670283,852777.329954564,293677.449873747
5,6,766110,1018685.54762853,293677.449873747
6,6,655080,723590.060798941,293677.449873747
7,6,975445,1224108.26355419,293677.449873747
8,6,741827,875683.619785792,293677.449873747
9,6,1214982,862110.726506419,293677.449873747
10,6,637797,716085.326523064,293677.449873747
11,6,871165,865051.233076335,293677.449873747
12,6,1078898,999392.348760342,293677.449873747
13,6,1332885,1002312.54251591,293677.449873747
14,6,603000,877543.67016871,293677.449873747
15,6,631237,1077401.68944163,293677.449873747
16,6,1009272,1129342.48591302,293677.449873747
17,6,1281420,1185603.09508214,293677.449873747
18,6,1467128,717243.342687469,293677.449873747
19,6,1680258,1169792.82037235,293677.449873747
20,6,2917797,1764131.26269973,293677.449873747
21,6,1116090,1333391.22014225,293677.449873747
22,6,1151744,1368651.74955869,293677.449873747
23,6,1415073,1269599.8680369,293677.449873747
24,6,827982,964546.132114945,293677.449873747
25,6,2001916,1841666.84919554,293677.449873747
26,6,718431,1522882.65815579,293677.449873747
27,6,955510,1097377.84714169,293677.449873747
28,6,1266553,1580640.84002473,293677.449873747
29,6,1893930,1196882.90434109,293677.449873747
30,6,2904708,2117618.55817434,293677.449873747
31,6,1792186,1659829.34485123,293677.449873747
32,6,1803235,2113927.56130188,293677.449873747
33,6,2108510,1854148.96660028,293677.449873747
34,6,1190317,1457790.17596276,293677.449873747
35,6,1007437,2086076.17471888,293677.449873747
36,6,1453033,2310990.75118162,293677.449873747
37,6,3003756,1353618.47973798,293677.449873747
38,6,3568257,3464806.61884571,293677.449873747
39,6,2132372,1432450.56123993,293677.449873747
40,6,3166823,1886911.96779303,293677.449873747
1,7,762443,994119.496475965,293677.449873747
2,7,904383,977313.947582818,293677.449873747
3,7,906542,1215145.83963028,293677.449873747
4,7,1147649,1058660.90569573,293677.449873747
5,7,1830677,1264623.86673556,293677.449873747
6,7,331409,898284.326060416,293677.449873747
7,7,2628074,1519641.19758314,293677.449873747
8,7,626829,1087097.39513683,293677.449873747
9,7,686065,1070247.63730752,293677.449873747
10,7,570767,888967.745393422,293677.449873747
11,7,1181355,1073898.0619133,293677.449873747
12,7,1310294,1240672.76640712,293677.449873747
13,7,1239389,1244297.97413426,293677.449873747
14,7,1328577,1089406.51212886,293677.449873747
15,7,1500781,1337515.67763082,293677.449873747
16,7,843740,1401996.39106383,293677.449873747
17,7,1872683,1471839.83713803,293677.449873747
18,7,725181,890405.338066628,293677.449873747
19,7,2004315,1452212.53332068,293677.449873747
20,7,1722377,2190040.39475975,293677.449873747
21,7,1576247,1655308.02376951,293677.449873747
22,7,1280021,1699081.4012927,293677.449873747
23,7,1117584,1576115.70917198,293677.449873747
