AQ,DQ,Loss,ccODP,Dispersion
1,1,288477,705372.990621344,59759.7255784061
2,1,239383,768111.863192966,59759.7255784061
3,1,342974,802960.668011834,59759.7255784061
4,1,284681,760315.061656771,59759.7255784061
5,1,222410,704516.519721554,59759.7255784061
6,1,368877,779048.932036412,59759.7255784061
7,1,348850,731926.771204839,59759.7255784061
8,1,467167,766018.724021521,59759.7255784061
9,1,315347,773466.688493014,59759.7255784061
10,1,403782,788776.894407653,59759.7255784061
11,1,592473,772574.622088845,59759.7255784061
12,1,459666,859948.97676901,59759.7255784061
13,1,658144,824369.903471869,59759.7255784061
14,1,541265,845510.604669786,59759.7255784061
15,1,983815,817384.963092152,59759.7255784061
16,1,726329,869373.085070208,59759.7255784061
17,1,725260,904036.357073135,59759.7255784061
18,1,675456,936653.066360092,59759.7255784061
19,1,668562,856894.212248657,59759.7255784061
20,1,693176,959870.673339532,59759.7255784061
21,1,974996,920930.329634121,59759.7255784061
22,1,1392520,883112.606881609,59759.7255784061
23,1,1024173,921946.166805846,59759.7255784061
24,1,1186109,1008745.83533434,59759.7255784061
25,1,1427168,1046562.16399252,59759.7255784061
26,1,1344580,1040778.73708633,59759.7255784061
27,1,1182656,1073739.35967277,59759.7255784061
28,1,1427737,1097200.35660164,59759.7255784061
29,1,1310078,1186076.10870439,59759.7255784061
30,1,1489751,1095614.9573174,59759.7255784061
31,1,2067556,1272676.84989927,59759.7255784061
32,1,2233504,1436404.46123855,59759.7255784061
33,1,1579780,1355808.99774335,59759.7255784061
34,1,2170019,1491417.93674758,59759.7255784061
35,1,1953889,1450270.20596729,59759.7255784061
36,1,1728034,1585289.06819862,59759.7255784061
37,1,1788994,1781063.64324488,59759.7255784061
38,1,2320520,2036881.96024228,59759.7255784061
39,1,2185332,1881838.67713602,59759.7255784061
40,1,2188833,2188833,59759.7255784061
1,2,600698,1781785.97727277,59759.7255784061
2,2,680259,1940265.59708292,59759.7255784061
3,2,1012471,2028294.35998789,59759.7255784061
4,2,1048245,1920570.7238322,59759.7255784061
5,2,927343,1779622.51502021,59759.7255784061
6,2,1146727,1967892.84700151,59759.7255784061
7,2,1074176,1848861.34663951,59759.7255784061
8,2,1149549,1934978.28657664,59759.7255784061
9,2,1387700,1953791.99057577,59759.7255784061
10,2,1420529,1992465.87031113,59759.7255784061
11,2,1599965,1951538.6133826,59759.7255784061
12,2,1668646,2172247.94307388,59759.7255784061
13,2,1685237,2082374.50770267,59759.7255784061
14,2,1896390,2135776.33261658,59759.7255784061
15,2,1661888,2064730.41161997,59759.7255784061
16,2,2133595,2196053.42505666,59759.7255784061
17,2,2539422,2283613.528438,59759.7255784061
18,2,2815050,2366003.974351,59759.7255784061
19,2,2008943,2164531.54811887,59759.7255784061
20,2,2603713,2424652.10391059,59759.7255784061
21,2,2546723,2326288.03371368,59759.7255784061
22,2,2564984,2230759.7260116,59759.7255784061
23,2,2582435,2328854.05828769,59759.7255784061
24,2,3572461,2548111.71951421,59759.7255784061
25,2,2837785,2643636.50570672,59759.7255784061
26,2,3085999,2629027.45616976,59759.7255784061
27,2,3806313,2712286.63380706,59759.7255784061
28,2,3138157,2771549.57114164,59759.7255784061
29,2,4045006,2996051.4601022,59759.7255784061
30,2,3426274,2767544.82152605,59759.7255784061
31,2,4173678,3214806.62699134,59759.7255784061
32,2,4301825,3628385.7771084,59759.7255784061
33,2,4248034,3424800.05920183,59759.7255784061
34,2,4650576,3767350.8927654,59759.7255784061
35,2,3994244,3663410.9196225,59759.7255784061
36,2,4447298,4004471.20771092,59759.7255784061
37,2,4720318,4499001.615257,59759.7255784061
38,2,5392430,5145203.68992668,59759.7255784061
39,2,4450068,4753561.32286396,59759.7255784061
40,2,5042860,5529034.98978102,59759.7255784061
1,3,961283,1741829.72200576,59759.7255784061
2,3,1216063,1896755.46260453,59759.7255784061
3,3,1544562,1982810.19508927,59759.7255784061
4,3,1351930,1877502.24362267,59759.7255784061
5,3,1124395,1739714.77503568,59759.7255784061
6,3,1101337,1923763.17602202,59759.7255784061
7,3,1253006,1807400.93733002,59759.7255784061
8,3,1601409,1891586.71916015,59759.7255784061
9,3,1475563,1909978.52896486,59759.7255784061
10,3,1601315,1947785.1533561,59759.7255784061
11,3,1506272,1907775.68338183,59759.7255784061
12,3,1869298,2123535.64293021,59759.7255784061
13,3,1787553,2035677.60445359,59759.7255784061
14,3,1782977,2087881.90229343,59759.7255784061
15,3,1867996,2018429.1743016,59759.7255784061
16,3,2293760,2146807.29092451,59759.7255784061
17,3,2189070,2232403.87349777,59759.7255784061
18,3,2377227,2312946.72731473,59759.7255784061
19,3,2498421,2115992.28685332,59759.7255784061
20,3,2383396,2370279.68228797,59759.7255784061
21,3,2458842,2274121.41006457,59759.7255784061
22,3,2509376,2180735.30883198,59759.7255784061
23,3,2549829,2276629.89196274,59759.7255784061
24,3,3064943,2490970.73647111,59759.7255784061
25,3,3097099,2584353.3951634,59759.7255784061
26,3,3190416,2570071.95114133,59759.7255784061
27,3,3202315,2651464.05551762,59759.7255784061
28,3,3446138,2709398.03130339,59759.7255784061
29,3,3742586,2928865.50260793,59759.7255784061
