AQ,DQ,Loss,ccODP,Dispersion
1,1,138212,55759.5128764907,19975.468816746
2,1,65643,56502.9713690009,19975.468816746
3,1,21739,57875.6773378404,19975.468816746
4,1,78471,53435.214804172,19975.468816746
5,1,34533,58753.1030234326,19975.468816746
6,1,49363,56550.8257021046,19975.468816746
7,1,43289,59044.0437696265,19975.468816746
8,1,40082,55331.5152581088,19975.468816746
9,1,9036,57700.4301932175,19975.468816746
10,1,62561,56084.4866674564,19975.468816746
11,1,63450,59767.8517244575,19975.468816746
12,1,72694,62313.3505002666,19975.468816746
13,1,44416,58897.2676417963,19975.468816746
14,1,37097,57911.4438079465,19975.468816746
15,1,36757,62333.4599747952,19975.468816746
16,1,53578,64944.7563422045,19975.468816746
17,1,29997,59858.6251189876,19975.468816746
18,1,28503,60077.4768357509,19975.468816746
19,1,89019,66353.3020306689,19975.468816746
20,1,166785,60953.7216685678,19975.468816746
21,1,28695,60864.4319056014,19975.468816746
22,1,74952,69228.9047020363,19975.468816746
23,1,50460,69809.3706883518,19975.468816746
24,1,22929,61975.5931408623,19975.468816746
25,1,77154,72981.007798017,19975.468816746
26,1,98469,68223.8391044221,19975.468816746
27,1,69123,64832.2396101498,19975.468816746
28,1,42063,65839.6539512337,19975.468816746
29,1,19912,68761.2244543606,19975.468816746
30,1,84077,84986.8187544052,19975.468816746
31,1,64710,71102.2739323616,19975.468816746
32,1,84006,76202.0251807072,19975.468816746
33,1,109145,79564.5509797601,19975.468816746
34,1,89453,80034.572989765,19975.468816746
35,1,41890,77903.9175293843,19975.468816746
36,1,56542,71964.0728900183,19975.468816746
37,1,81284,83381.7170347152,19975.468816746
38,1,225103,79922.0724353608,19975.468816746
39,1,69022,66186.6796970278,19975.468816746
40,1,62682,76120.6909920751,19975.468816746
1,2,447362,378986.000863187,19975.468816746
2,2,581809,384039.136128345,19975.468816746
3,2,383459,393369.137748765,19975.468816746
4,2,401274,363188.2224071,19975.468816746
5,2,425115,399332.820616185,19975.468816746
6,2,464523,384364.392239658,19975.468816746
7,2,512321,401310.28534283,19975.468816746
8,2,391062,376076.98861753,19975.468816746
9,2,343575,392178.018761581,19975.468816746
10,2,208698,381194.78123213,19975.468816746
11,2,542736,406229.859923799,19975.468816746
12,2,534932,423531.094304789,19975.468816746
