AQ,DQ,Loss,ccODP,Dispersion
1,1,0,8193.55888893983,345439.571058467
2,1,0,6522.43460183177,345439.571058467
3,1,1983,7553.39455868561,345439.571058467
4,1,2094,10136.8609310454,345439.571058467
5,1,0,7673.76316105619,345439.571058467
6,1,0,10522.3404812496,345439.571058467
7,1,3558,8853.84957614726,345439.571058467
8,1,9095,9804.18377618466,345439.571058467
9,1,0,10272.7324862871,345439.571058467
10,1,10614,13294.119675811,345439.571058467
11,1,0,9423.8520692377,345439.571058467
12,1,0,15471.3959608918,345439.571058467
13,1,0,15346.9288703585,345439.571058467
14,1,0,13691.0992973941,345439.571058467
15,1,0,12823.4282231409,345439.571058467
16,1,0,14297.8334248032,345439.571058467
17,1,0,9667.68512524762,345439.571058467
18,1,0,15475.1234885963,345439.571058467
19,1,572,13144.8761303766,345439.571058467
20,1,36290,13166.7945100454,345439.571058467
21,1,2534,15319.8264849279,345439.571058467
22,1,11175,15530.9092997911,345439.571058467
23,1,25921,14119.8032841814,345439.571058467
24,1,0,16627.8067987462,345439.571058467
25,1,0,15752.4752163639,345439.571058467
26,1,9218,12504.9142596533,345439.571058467
27,1,26961,17222.2908709106,345439.571058467
28,1,36927,16031.1900894676,345439.571058467
29,1,8227,19699.4413213903,345439.571058467
30,1,0,22156.971876876,345439.571058467
31,1,20276,20192.2202371778,345439.571058467
32,1,0,20289.3905063062,345439.571058467
33,1,0,20186.4393732055,345439.571058467
34,1,315376,23157.161294726,345439.571058467
35,1,9908,25842.1685026765,345439.571058467
36,1,24320,27667.3753608856,345439.571058467
37,1,0,21193.0149183751,345439.571058467
38,1,33870,22374.6635173344,345439.571058467
39,1,0,17714.6815496891,345439.571058467
40,1,0,20327.9789396163,345439.571058467
1,2,21206,84957.0627720014,345439.571058467
2,2,31347,67629.5726197917,345439.571058467
3,2,111727,78319.3511344835,345439.571058467
4,2,146101,105106.699311379,345439.571058467
5,2,93084,79567.4245353081,345439.571058467
6,2,489357,109103.645057168,345439.571058467
7,2,98829,91803.4598164617,345439.571058467
8,2,61036,101657.249040573,345439.571058467
9,2,66200,106515.519142183,345439.571058467
10,2,72880,137843.564085559,345439.571058467
11,2,44510,97713.6800567837,345439.571058467
12,2,118393,160419.223885025,345439.571058467
13,2,451845,159128.654235521,345439.571058467
14,2,44487,141959.751335469,345439.571058467
15,2,67619,132963.076396049,345439.571058467
16,2,40489,148250.833153137,345439.571058467
17,2,64608,100241.927003698,345439.571058467
18,2,55852,160457.873732969,345439.571058467
19,2,107452,136296.093269806,345439.571058467
20,2,348544,136523.359733942,345439.571058467
21,2,166529,158847.636048979,345439.571058467
22,2,124823,161036.303537123,345439.571058467
23,2,300112,146404.880980568,345439.571058467
24,2,172013,172409.77273852,345439.571058467
25,2,316611,163333.667812838,345439.571058467
26,2,151885,129660.480886996,345439.571058467
27,2,72371,178573.836647793,345439.571058467
28,2,147334,166223.596022389,345439.571058467
29,2,133105,204258.820324566,345439.571058467
30,2,287435,229740.369977958,345439.571058467
31,2,362364,209368.327664263,345439.571058467
32,2,87346,210375.863066865,345439.571058467
33,2,87174,209308.387261073,345439.571058467
34,2,62375,240111.096094405,345439.571058467
35,2,253358,267951.297037739,345439.571058467
36,2,173572,286876.432711576,345439.571058467
37,2,195260,219745.329612359,345439.571058467
38,2,275734,231997.56280638,345439.571058467
39,2,201394,183679.318450311,345439.571058467
40,2,374340,210775.9773512,345439.571058467
1,3,359582,329415.599916943,345439.571058467
2,3,133586,262229.360453093,345439.571058467
3,3,150328,303678.295803491,345439.571058467
4,3,737124,407544.532252336,345439.571058467
5,3,649612,308517.620924422,345439.571058467
6,3,1139951,423042.434813045,345439.571058467
7,3,165134,355962.068404479,345439.571058467
8,3,126091,394169.508525461,345439.571058467
9,3,309020,413007.141417445,345439.571058467
10,3,184110,534479.640377805,345439.571058467
11,3,258591,378878.570959797,345439.571058467
12,3,742776,622015.323388882,345439.571058467
13,3,317633,617011.221770316,345439.571058467
14,3,311094,550439.89427616,345439.571058467
15,3,1241413,515555.860203794,345439.571058467
16,3,262094,574833.16334027,345439.571058467
17,3,212889,388681.68747044,345439.571058467
18,3,218242,622165.185712645,345439.571058467
19,3,636026,528479.420849345,345439.571058467
20,3,364520,529360.632089254,345439.571058467
21,3,1374790,615921.591650267,345439.571058467
22,3,723070,624408.01043761,345439.571058467
23,3,424950,567675.601361262,345439.571058467
24,3,499569,668507.912880913,345439.571058467
25,3,367621,633315.894095775,345439.571058467
26,3,314833,502750.25646232,345439.571058467
27,3,256887,692408.678095091,345439.571058467
28,3,1107535,644521.406666527,345439.571058467
29,3,1271045,792000.566405162,345439.571058467
30,3,444849,890803.652246449,345439.571058467
31,3,658512,811812.355686336,345439.571058467
32,3,787060,815719.010039212,345439.571058467
33,3,490002,811579.940590617,345439.571058467
34,3,974754,931015.482243346,345439.571058467
35,3,2597152,1038964.08823705,345439.571058467
36,3,942828,1112345.09645572,345439.571058467
37,3,365224,852048.519820742,345439.571058467
38,3,844324,899555.773676285,345439.571058467
39,3,1504513,712204.85861224,345439.571058467
40,3,1312680,817270.427693128,345439.571058467
1,4,236503,468050.153696516,345439.571058467
2,4,390003,372588.585649116,345439.571058467
3,4,252102,431481.305259853,345439.571058467
4,4,601008,579059.646862429,345439.571058467
5,4,272411,438357.260336692,345439.571058467
6,4,445840,601079.841647809,345439.571058467
7,4,893002,505768.703330545,345439.571058467
8,4,342904,560055.744458789,345439.571058467
9,4,319995,586821.195070705,345439.571058467
10,4,765110,759415.394685512,345439.571058467
11,4,825754,538329.615885712,345439.571058467
12,4,481395,883790.469507694,345439.571058467
13,4,507550,876680.391744914,345439.571058467
14,4,451737,782092.521366956,345439.571058467
15,4,590491,732527.541708305,345439.571058467
16,4,513783,816751.697609659,345439.571058467
17,4,600510,552258.373936842,345439.571058467
18,4,485899,884003.401389756,345439.571058467
19,4,585294,750889.982794828,345439.571058467
20,4,888021,752142.051781186,345439.571058467
21,4,1313476,875132.190793623,345439.571058467
22,4,767448,887190.11889038,345439.571058467
23,4,680911,806581.875703193,345439.571058467
24,4,747356,949849.465083438,345439.571058467
25,4,468458,899846.885346997,345439.571058467
26,4,2483869,714332.699688424,345439.571058467
27,4,893435,983808.867233126,345439.571058467
28,4,1401873,915768.23783398,345439.571058467
29,4,851387,1125314.00130148,345439.571058467
30,4,2537756,1265698.36538553,345439.571058467
31,4,841667,1153463.5820147,345439.571058467
32,4,1704072,1159014.35183485,345439.571058467
33,4,887465,1153133.35502697,345439.571058467
34,4,595114,1322833.34386017,345439.571058467
35,4,1672992,1476212.12021264,345439.571058467
36,4,1311705,1580475.52541814,345439.571058467
37,4,1743136,1210633.13564852,345439.571058467
38,4,1776009,1278133.81708071,345439.571058467
39,4,2088969,1011936.27023405,345439.571058467
40,4,977323,1161218.6836016,345439.571058467
1,5,456965,590215.073708807,345439.571058467
2,5,404530,469837.255271027,345439.571058467
3,5,219895,544101.456599547,345439.571058467
4,5,502082,730198.952944492,345439.571058467
5,5,253021,552772.092215077,345439.571058467
6,5,397305,757966.598752727,345439.571058467
7,5,759491,637778.473435565,345439.571058467
8,5,965340,706234.876510939,345439.571058467
9,5,696984,739986.328745275,345439.571058467
10,5,682294,957629.026740022,345439.571058467
11,5,483933,678838.050602662,345439.571058467
12,5,1250161,1114467.01381034,345439.571058467
13,5,940380,1105501.14757209,345439.571058467
14,5,1000462,986225.069044648,345439.571058467
15,5,920780,923723.224121477,345439.571058467
16,5,719952,1029930.57389112,345439.571058467
17,5,552127,696402.328479495,345439.571058467
18,5,693791,1114735.52265597,345439.571058467
19,5,1355907,946878.412585282,345439.571058467
20,5,745375,948457.281822341,345439.571058467
21,5,1729297,1103548.8535041,345439.571058467
22,5,1455430,1118753.99950009,345439.571058467
23,5,1470382,1017106.34525082,345439.571058467
24,5,1052331,1197767.94776996,345439.571058467
25,5,901110,1134714.28556796,345439.571058467
26,5,1151095,900779.379452114,345439.571058467
27,5,570150,1240591.03175912,345439.571058467
28,5,1408487,1154791.24133314,345439.571058467
29,5,2729060,1419030.1637084,345439.571058467
30,5,1618186,1596055.99553657,345439.571058467
31,5,1305845,1454527.01532635,345439.571058467
32,5,1569230,1461526.58148964,345439.571058467
33,5,1552616,1454110.59639268,345439.571058467
34,5,2136903,1668103.67090947,345439.571058467
35,5,808965,1861515.56293704,345439.571058467
36,5,2547932,1992992.57005367,345439.571058467
37,5,2466286,1526618.29025788,345439.571058467
38,5,3239606,1611737.20187932,345439.571058467
39,5,2648253,1276059.9171004,345439.571058467
40,5,2686464,1464306.26188483,345439.571058467
1,6,930638,767021.993193819,345439.571058467
2,6,368119,610583.368788195,345439.571058467
3,6,260851,707094.417494572,345439.571058467
4,6,609018,948939.939463235,345439.571058467
5,6,1546732,718362.459447974,345439.571058467
6,6,781859,985025.759671616,345439.571058467
7,6,1161719,828833.653530185,345439.571058467
8,6,490955,917797.099353085,345439.571058467
9,6,1107013,961659.256250046,345439.571058467
10,6,1095664,1244499.77228602,345439.571058467
11,6,874981,882193.183168258,345439.571058467
12,6,2091060,1448320.70267204,345439.571058467
13,6,944476,1436668.98976414,345439.571058467
14,6,1195948,1281662.14638149,345439.571058467
15,6,975707,1200437.02725667,345439.571058467
16,6,1089360,1338460.227173,345439.571058467
17,6,713278,905019.078382085,345439.571058467
18,6,996416,1448669.64697919,345439.571058467
19,6,1692345,1230528.66604977,345439.571058467
20,6,1198432,1232580.50695175,345439.571058467
21,6,1958243,1434131.85956528,345439.571058467
22,6,1667350,1453891.91299015,345439.571058467
23,6,1820525,1321794.32714601,345439.571058467
24,6,1738713,1556575.559667,345439.571058467
25,6,1613672,1474633.31892341,345439.571058467
26,6,2052976,1170620.04315418,345439.571058467
27,6,790743,1612226.87848147,345439.571058467
28,6,1812349,1500724.59871994,345439.571058467
29,6,1690316,1844119.86927118,345439.571058467
30,6,1660679,2074176.1867461,345439.571058467
31,6,1904176,1890250.28357765,345439.571058467
32,6,1196390,1899346.66459062,345439.571058467
33,6,3277542,1889709.12071222,345439.571058467
34,6,1748010,2167806.71912516,345439.571058467
35,6,1747268,2419157.76307287,345439.571058467
36,6,1723738,2590020.48845882,345439.571058467
37,6,1319728,1983937.47635366,345439.571058467
38,6,3447134,2094554.91084259,345439.571058467
39,6,3211666,1658320.94883429,345439.571058467
40,6,4136934,1902959.03589751,345439.571058467
1,7,412123,680455.704813099,345439.571058467
2,7,461900,541672.781540361,345439.571058467
3,7,756106,627291.569857366,345439.571058467
4,7,388550,841842.347497837,345439.571058467
5,7,840507,637287.897860086,345439.571058467
6,7,657375,873855.513276055,345439.571058467
7,7,727969,735291.28615636,345439.571058467
8,7,773311,814214.295883836,345439.571058467
9,7,1171998,853126.159103906,345439.571058467
10,7,811308,1104045.22582789,345439.571058467
11,7,1211649,782628.64632407,345439.571058467
12,7,849566,1284862.8765239,345439.571058467
13,7,615313,1274526.17876376,345439.571058467
14,7,1443490,1137013.44536011,345439.571058467
15,7,521324,1064955.41290075,345439.571058467
16,7,751005,1187401.28096322,345439.571058467
17,7,539004,802878.405462058,345439.571058467
18,7,894890,1285172.43889182,345439.571058467
19,7,731704,1091650.90203357,345439.571058467
20,7,729694,1093471.17167317,345439.571058467
21,7,2203452,1272275.38969514,345439.571058467
22,7,2114455,1289805.31869285,345439.571058467
23,7,1201337,1172616.29845967,345439.571058467
24,7,1374389,1380900.06407471,345439.571058467
25,7,1666445,1308205.84451657,345439.571058467
26,7,873318,1038503.58086347,345439.571058467
27,7,2610583,1430270.56153593,345439.571058467
28,7,823093,1331352.45614045,345439.571058467
29,7,2116116,1635992.05308273,345439.571058467
30,7,1546962,1840084.15871098,345439.571058467
31,7,2421866,1676916.17763035,345439.571058467
32,7,1433031,1684985.93887364,345439.571058467
33,7,1257659,1676436.0905373,345439.571058467
34,7,2443643,1923147.52647274,345439.571058467
35,7,2055332,2146131.03057381,345439.571058467
36,7,2471932,2297710.14728814,345439.571058467
37,7,1122296,1760029.81108291,345439.571058467
38,7,3163051,1858162.93505809,345439.571058467
39,7,4770508,1471162.44391734,345439.571058467
40,7,2989944,1688190.61707778,345439.571058467
1,8,1008487,784977.920773805,345439.571058467
2,8,1127169,624877.079853575,345439.571058467
3,8,392785,723647.445002789,345439.571058467
4,8,1135715,971154.552579878,345439.571058467
5,8,368705,735179.27097683,345439.571058467
6,8,620290,1008085.13914447,345439.571058467
7,8,1237745,848236.587462592,345439.571058467
8,8,985530,939282.660908477,345439.571058467
9,8,390591,984171.627622798,345439.571058467
10,8,1699902,1273633.41901684,345439.571058467
11,8,930432,902845.259704639,345439.571058467
12,8,1622018,1482225.78216198,345439.571058467
13,8,2028247,1470301.30352505,345439.571058467
14,8,659780,1311665.76151462,345439.571058467
15,8,1677383,1228539.16841693,345439.571058467
16,8,2827869,1369793.48113582,345439.571058467
17,8,704925,926205.507420799,345439.571058467
18,8,2347275,1482582.8952293,345439.571058467
19,8,568034,1259335.25022694,345439.571058467
20,8,759002,1261435.12457121,345439.571058467
21,8,2035133,1467704.77929771,345439.571058467
22,8,1517492,1487927.41409759,345439.571058467
23,8,765331,1352737.43363379,345439.571058467
24,8,899678,1593014.8772748,345439.571058467
25,8,1104728,1509154.37479479,345439.571058467
26,8,567830,1198024.17094331,345439.571058467
27,8,1688090,1649968.98930671,345439.571058467
28,8,789609,1535856.44950288,345439.571058467
29,8,1262826,1887290.5776932,345439.571058467
30,8,2761605,2122732.49637976,345439.571058467
31,8,2003872,1934500.90155359,345439.571058467
32,8,3120814,1943810.22816677,345439.571058467
33,8,1595953,1933947.0701059,345439.571058467
34,8,2261146,2218554.91252955,345439.571058467
35,8,1986151,2475790.06564534,345439.571058467
36,8,2966174,2650652.67467266,345439.571058467
37,8,3363641,2030381.304516,345439.571058467
38,8,4737602,2143588.28488548,345439.571058467
39,8,2871353,1697142.11840422,345439.571058467
40,8,1391649,1947507.16481619,345439.571058467
1,9,516505,688867.997529937,345439.571058467
2,9,414091,548369.33792578,345439.571058467
3,9,719891,635046.60852795,345439.571058467
4,9,1012044,852249.820311261,345439.571058467
5,9,444128,645166.518472385,345439.571058467
6,9,892259,884658.75633494,345439.571058467
7,9,1074163,744381.496566141,345439.571058467
8,9,498864,824280.210450736,345439.571058467
9,9,540371,863673.13067606,345439.571058467
10,9,1106063,1117694.24301828,345439.571058467
11,9,530878,792304.075914698,345439.571058467
12,9,1348172,1300747.29418968,345439.571058467
13,9,2430192,1290282.80658713,345439.571058467
14,9,1068089,1151070.03987125,345439.571058467
15,9,1655164,1078121.17314103,345439.571058467
16,9,891816,1202080.80687087,345439.571058467
17,9,983423,812804.177433695,345439.571058467
18,9,1490759,1301060.68359474,345439.571058467
19,9,903119,1105146.6914987,345439.571058467
20,9,815053,1106989.46464724,345439.571058467
21,9,911136,1288004.1916125,345439.571058467
22,9,1289451,1305750.83845531,345439.571058467
23,9,1272792,1187113.04156492,345439.571058467
24,9,1463016,1397971.76392163,345439.571058467
25,9,1047299,1324378.84508091,345439.571058467
26,9,857790,1051342.32414671,345439.571058467
27,9,1951686,1447952.61569876,345439.571058467
28,9,1438372,1347811.61210183,345439.571058467
29,9,1789493,1656217.3872751,345439.571058467
30,9,2144756,1862832.62926858,345439.571058467
31,9,1714058,1697647.44587903,345439.571058467
32,9,1002942,1705816.97143212,345439.571058467
33,9,3065833,1697161.42359707,345439.571058467
34,9,2433840,1946922.88733153,345439.571058467
