AQ,DQ,Loss,ccODP,Dispersion
1,1,169019,696160.509669449,61797.8488349146
2,1,242552,713181.187011834,61797.8488349146
3,1,236532,788750.602132168,61797.8488349146
4,1,149347,755432.206640422,61797.8488349146
5,1,448175,726523.387117043,61797.8488349146
6,1,339366,763869.54622256,61797.8488349146
7,1,485732,770692.620822392,61797.8488349146
8,1,410836,777970.955697962,61797.8488349146
9,1,385556,850546.092755416,61797.8488349146
10,1,712926,797765.59329175,61797.8488349146
11,1,559590,804149.471270868,61797.8488349146
12,1,636071,825677.963200932,61797.8488349146
13,1,845046,895396.697092122,61797.8488349146
14,1,842724,834185.570382231,61797.8488349146
15,1,757105,815300.623457459,61797.8488349146
16,1,678398,887677.727188311,61797.8488349146
17,1,855443,839253.532621449,61797.8488349146
18,1,872698,945587.471391282,61797.8488349146
19,1,913907,917382.536112813,61797.8488349146
20,1,881976,888224.862623256,61797.8488349146
21,1,1555908,1003381.66460895,61797.8488349146
22,1,1175390,953749.780577699,61797.8488349146
23,1,1455636,1043874.73228865,61797.8488349146
24,1,1489341,1031822.2399384,61797.8488349146
25,1,1075971,1051729.66293271,61797.8488349146
26,1,1303780,1035142.79865223,61797.8488349146
27,1,1042086,1210364.73302114,61797.8488349146
28,1,1134723,1075321.51592214,61797.8488349146
29,1,1487899,1217722.53065712,61797.8488349146
30,1,2314927,1331738.3471303,61797.8488349146
31,1,1866719,1256349.7109768,61797.8488349146
32,1,1703946,1392168.5801546,61797.8488349146
33,1,1385233,1351524.09607148,61797.8488349146
34,1,1887550,1489188.10872134,61797.8488349146
35,1,1780745,1542578.00473259,61797.8488349146
36,1,1819164,1683720.75125032,61797.8488349146
37,1,1821785,1619898.50172776,61797.8488349146
38,1,2060777,2191052.35331987,61797.8488349146
39,1,2591653,2601174.7308502,61797.8488349146
40,1,1997110,1997110,61797.8488349146
1,2,477904,1699566.46624602,61797.8488349146
2,2,815314,1741119.77477489,61797.8488349146
3,2,900088,1925610.62426782,61797.8488349146
4,2,865241,1844268.99844968,61797.8488349146
5,2,734344,1773692.65928902,61797.8488349146
6,2,1339391,1864867.43691173,61797.8488349146
7,2,1046293,1881524.90113945,61797.8488349146
8,2,1232600,1899293.81177545,61797.8488349146
9,2,1763068,2076474.60199957,61797.8488349146
10,2,1380290,1947619.30826457,61797.8488349146
11,2,1694615,1963204.54297296,61797.8488349146
12,2,1596651,2015762.97230783,61797.8488349146
13,2,1747327,2185970.30315292,61797.8488349146
14,2,1877117,2036532.95806901,61797.8488349146
15,2,1640632,1990428.32836886,61797.8488349146
16,2,2146601,2167125.6513517,61797.8488349146
17,2,2783684,2048905.59132576,61797.8488349146
18,2,2244735,2308503.18993542,61797.8488349146
19,2,2563913,2239645.27352662,61797.8488349146
20,2,2141567,2168461.39652083,61797.8488349146
21,2,2726083,2449598.62895009,61797.8488349146
22,2,3052998,2328430.18491386,61797.8488349146
23,2,2523724,2548456.08924546,61797.8488349146
24,2,2982946,2519031.82350695,61797.8488349146
25,2,3055362,2567632.66782456,61797.8488349146
26,2,3113456,2527138.44570232,61797.8488349146
27,2,3704485,2954915.25818707,61797.8488349146
28,2,3548203,2625228.4688798,61797.8488349146
29,2,3595967,2972878.16466317,61797.8488349146
30,2,3540693,3251229.86029653,61797.8488349146
31,2,3422923,3067180.35423742,61797.8488349146
32,2,3991530,3398760.77618301,61797.8488349146
33,2,3319524,3299533.65653736,61797.8488349146
34,2,4540681,3635618.70626197,61797.8488349146
35,2,3951272,3765961.7458868,61797.8488349146
36,2,4812699,4110539.57758441,61797.8488349146
37,2,4391084,3954727.58655315,61797.8488349146
38,2,5830024,5349109.94486032,61797.8488349146
39,2,6359881,6350359.26915568,61797.8488349146
40,2,6029983,4875630.17186402,61797.8488349146
1,3,847303,1685939.31706174,61797.8488349146
2,3,817538,1727159.45054528,61797.8488349146
3,3,1245532,1910171.04966519,61797.8488349146
4,3,1148575,1829481.62221171,61797.8488349146
5,3,1209913,1759471.1651873,61797.8488349146
6,3,1093975,1849914.90208805,61797.8488349146
7,3,1293966,1866438.80652003,61797.8488349146
8,3,1749737,1884065.24576648,61797.8488349146
9,3,1605932,2059825.39778143,61797.8488349146
10,3,1435293,1932003.26770657,61797.8488349146
11,3,1725835,1947463.53977145,61797.8488349146
12,3,1993983,1999600.55483882,61797.8488349146
13,3,1906569,2168443.16077568,61797.8488349146
14,3,1784518,2020204.0065455,61797.8488349146
15,3,1989409,1974469.04445146,61797.8488349146
16,3,2034600,2149749.60567266,61797.8488349146
17,3,1860636,2032477.43584492,61797.8488349146
18,3,2843025,2289993.57705095,61797.8488349146
19,3,2577912,2221687.76443924,61797.8488349146
20,3,2564053,2151074.64081717,61797.8488349146
21,3,2541301,2429957.71073872,61797.8488349146
22,3,2504503,2309760.7970875,61797.8488349146
23,3,2394901,2528022.53044828,61797.8488349146
24,3,3226409,2498834.18890975,61797.8488349146
25,3,2684434,2547045.35093535,61797.8488349146
26,3,3275973,2506875.81208788,61797.8488349146
27,3,3867201,2931222.70373277,61797.8488349146
28,3,3106792,2604179.34800177,61797.8488349146
29,3,3204341,2949041.58335779,61797.8488349146
30,3,3313702,3225161.45095887,61797.8488349146
31,3,3651984,3042587.65657458,61797.8488349146
32,3,4664651,3371509.46176926,61797.8488349146
33,3,3972109,3273077.94664358,61797.8488349146
34,3,3615597,3606468.26144481,61797.8488349146
35,3,4101903,3735766.20864085,61797.8488349146
36,3,3738402,4077581.210163,61797.8488349146
37,3,3777876,3923018.52199141,61797.8488349146
38,3,4955582,5306220.70182721,61797.8488349146
39,3,5059970,6299441.99416041,61797.8488349146
40,3,4637525,4836537.29668736,61797.8488349146
1,4,1106876,1560427.40792278,61797.8488349146
2,4,1256186,1598578.85583969,61797.8488349146
3,4,1289300,1767965.92235177,61797.8488349146
4,4,1436127,1693283.52254427,61797.8488349146
5,4,1385999,1628485.08355152,61797.8488349146
6,4,1387780,1712195.62076163,61797.8488349146
7,4,1237611,1727489.38199054,61797.8488349146
8,4,1595513,1743803.59841926,61797.8488349146
