AQ,DQ,Loss,ccODP,Dispersion
1,1,52149,56782.9108015879,20692.8324455904
2,1,41677,58120.4012905918,20692.8324455904
3,1,88007,55665.7578793203,20692.8324455904
4,1,89476,56591.2093867281,20692.8324455904
5,1,37332,55111.8409256537,20692.8324455904
6,1,34304,53968.2230266162,20692.8324455904
7,1,37545,55196.5536554613,20692.8324455904
8,1,140514,58953.0206275539,20692.8324455904
9,1,8107,55850.9618623064,20692.8324455904
10,1,61291,59174.606469103,20692.8324455904
11,1,37409,59787.1434464502,20692.8324455904
12,1,93647,58945.2672803497,20692.8324455904
13,1,82845,61731.3576882168,20692.8324455904
14,1,62253,61332.5646230353,20692.8324455904
15,1,45560,61816.5208943385,20692.8324455904
16,1,13340,59791.9313268629,20692.8324455904
17,1,22160,61974.0739470932,20692.8324455904
18,1,13452,60503.8101530295,20692.8324455904
19,1,58612,62022.1444793202,20692.8324455904
20,1,82504,59408.440993323,20692.8324455904
21,1,34036,60551.3225272422,20692.8324455904
22,1,39911,70093.8213386675,20692.8324455904
23,1,223031,64873.7200219851,20692.8324455904
24,1,44091,63850.5755189942,20692.8324455904
25,1,55840,68259.9078820296,20692.8324455904
26,1,30442,73473.6726383645,20692.8324455904
27,1,82631,72035.6818032913,20692.8324455904
28,1,114422,66653.9399437718,20692.8324455904
29,1,72279,74207.4161690577,20692.8324455904
30,1,66487,75353.5176998457,20692.8324455904
31,1,47765,70578.3986374043,20692.8324455904
32,1,20038,73169.3058723487,20692.8324455904
33,1,25492,74754.5855316324,20692.8324455904
34,1,36423,76413.5511463918,20692.8324455904
35,1,185593,89770.5469222678,20692.8324455904
36,1,66371,78302.0990710015,20692.8324455904
37,1,201102,91166.9875337582,20692.8324455904
38,1,57181,86768.2213233188,20692.8324455904
39,1,82859,85171.9876616643,20692.8324455904
40,1,177475,177475,20692.8324455904
1,2,335780,386355.464079675,20692.8324455904
2,2,437251,395455.856280189,20692.8324455904
3,2,320571,378754.266296088,20692.8324455904
4,2,379836,385051.112329169,20692.8324455904
5,2,382766,374985.371065563,20692.8324455904
6,2,372530,367204.103464534,20692.8324455904
7,2,381382,375561.763250751,20692.8324455904
8,2,395903,401121.064804947,20692.8324455904
9,2,311067,380014.409000748,20692.8324455904
10,2,412948,402628.752583481,20692.8324455904
11,2,488014,406796.503140967,20692.8324455904
12,2,539571,401068.310410799,20692.8324455904
13,2,382179,420025.092254208,20692.8324455904
14,2,332245,417311.672360883,20692.8324455904
15,2,328294,420604.549516246,20692.8324455904
16,2,438107,406829.080262018,20692.8324455904
