AQ,DQ,Loss,ccODP,Dispersion
1,1,158425,688767.530030911,60228.523174958
2,1,157253,653213.971187474,60228.523174958
3,1,147863,712549.880118506,60228.523174958
4,1,257883,703170.453066495,60228.523174958
5,1,275410,697875.255313507,60228.523174958
6,1,421640,795215.844576205,60228.523174958
7,1,459179,707648.864286456,60228.523174958
8,1,496317,742633.487966253,60228.523174958
9,1,338720,744276.948470306,60228.523174958
10,1,469988,771299.69705651,60228.523174958
11,1,460409,761505.048139052,60228.523174958
12,1,312089,760244.68995168,60228.523174958
13,1,606787,802868.350242817,60228.523174958
14,1,531331,754227.914740116,60228.523174958
15,1,741543,770260.291813834,60228.523174958
16,1,897673,842144.811173294,60228.523174958
17,1,658745,841936.110061727,60228.523174958
18,1,873395,860601.075056254,60228.523174958
19,1,1007982,879078.006260269,60228.523174958
20,1,936292,853390.601292221,60228.523174958
21,1,1159113,904016.36488591,60228.523174958
22,1,1084487,958344.276632229,60228.523174958
23,1,906131,892895.343385222,60228.523174958
24,1,1425445,1002943.62541697,60228.523174958
25,1,1483741,1061636.75386096,60228.523174958
26,1,1257412,1010917.9354388,60228.523174958
27,1,1454980,1015117.41542143,60228.523174958
28,1,1146124,985544.385116504,60228.523174958
29,1,1227850,1057831.63857582,60228.523174958
30,1,1503043,1161790.81725927,60228.523174958
31,1,1685585,1213369.81397599,60228.523174958
32,1,1621287,1247620.45310168,60228.523174958
33,1,1758860,1474838.51530472,60228.523174958
34,1,1386576,1377489.88294579,60228.523174958
35,1,2025400,1708150.83110032,60228.523174958
36,1,2166058,1603914.5748293,60228.523174958
37,1,2017761,1782547.88162335,60228.523174958
38,1,2143964,1890595.43952288,60228.523174958
39,1,2172842,2143108.22112849,60228.523174958
40,1,2418283,2418283,60228.523174958
1,2,635461,1777059.94076996,60228.523174958
2,2,838383,1685329.70898967,60228.523174958
3,2,674939,1838419.77525016,60228.523174958
4,2,926870,1814220.31265245,60228.523174958
5,2,884061,1800558.39713668,60228.523174958
6,2,811795,2051702.72994505,60228.523174958
7,2,910522,1825774.87181834,60228.523174958
8,2,1212495,1916037.21807251,60228.523174958
9,2,1159891,1920277.44093241,60228.523174958
10,2,1331859,1989997.69037547,60228.523174958
11,2,1515337,1964726.93142385,60228.523174958
12,2,1416532,1961475.13463009,60228.523174958
13,2,1773080,2071446.63579677,60228.523174958
14,2,1684104,1945951.50766613,60228.523174958
15,2,2310184,1987315.96491884,60228.523174958
16,2,2220556,2172782.16961851,60228.523174958
17,2,2274746,2172243.70871728,60228.523174958
18,2,2319097,2220400.39459671,60228.523174958
19,2,2297576,2268071.94245487,60228.523174958
20,2,1921300,2201796.95654053,60228.523174958
21,2,2454607,2332414.34561693,60228.523174958
22,2,2900145,2472583.49038735,60228.523174958
23,2,2629413,2303721.46892393,60228.523174958
24,2,3121342,2587652.38178272,60228.523174958
25,2,3174986,2739084.03732491,60228.523174958
26,2,3493307,2608226.56142567,60228.523174958
27,2,2938217,2619061.46191649,60228.523174958
28,2,3242343,2542761.33859374,60228.523174958
29,2,3374210,2729266.62049209,60228.523174958
30,2,3914700,2997487.29562381,60228.523174958
31,2,4458757,3130564.08111961,60228.523174958
32,2,3882567,3218932.70490374,60228.523174958
33,2,4658835,3805168.40643614,60228.523174958
34,2,4467184,3554003.32197572,60228.523174958
35,2,4882082,4407127.63362274,60228.523174958
36,2,4919893,4138192.0823392,60228.523174958
37,2,4728610,4599076.31359315,60228.523174958
38,2,4918506,4877845.24283211,60228.523174958
39,2,5499609,5529342.77887825,60228.523174958
40,2,5541156,6239309.57452676,60228.523174958
1,3,939815,1787871.30544904,60228.523174958
2,3,942505,1695583.00077254,60228.523174958
3,3,1314688,1849604.44390847,60228.523174958
4,3,1328278,1825257.75542986,60228.523174958
5,3,1118746,1811512.72288046,60228.523174958
6,3,1585015,2064184.97993425,60228.523174958
7,3,1238468,1836882.61079116,60228.523174958
8,3,1361228,1927694.09954736,60228.523174958
9,3,1508277,1931960.11928367,60228.523174958
10,3,1659765,2002104.53620975,60228.523174958
11,3,1634643,1976680.03377177,60228.523174958
12,3,1505842,1973408.45353673,60228.523174958
13,3,1887149,2084049.00473157,60228.523174958
14,3,1802062,1957790.38316746,60228.523174958
15,3,1716315,1999406.49553987,60228.523174958
16,3,2135401,2186001.04865855,60228.523174958
17,3,2440492,2185459.31184241,60228.523174958
18,3,2539639,2233908.97573616,60228.523174958
19,3,2513034,2281870.55010208,60228.523174958
20,3,2259852,2215192.35716845,60228.523174958
21,3,3066341,2346604.40274142,60228.523174958
22,3,3106669,2487626.31544955,60228.523174958
