AQ,DQ,Loss,ccODP,Dispersion
1,1,169949,668023.110569753,62233.6906522143
2,1,198090,677016.352898417,62233.6906522143
3,1,362867,698721.562977794,62233.6906522143
4,1,261419,719978.703647241,62233.6906522143
5,1,271611,710035.827871148,62233.6906522143
6,1,250373,687704.347244987,62233.6906522143
7,1,523048,735832.936457279,62233.6906522143
8,1,572961,740874.725273375,62233.6906522143
9,1,469991,774111.662945382,62233.6906522143
10,1,420158,750801.31976168,62233.6906522143
11,1,623846,837314.753972952,62233.6906522143
12,1,502905,781769.706943952,62233.6906522143
13,1,634028,780349.320505222,62233.6906522143
14,1,591271,763450.438433658,62233.6906522143
15,1,722606,826440.045305716,62233.6906522143
16,1,704847,842802.254582429,62233.6906522143
17,1,800540,838598.468948945,62233.6906522143
18,1,863745,818501.753726887,62233.6906522143
19,1,848746,828450.12292398,62233.6906522143
20,1,752439,839119.492055789,62233.6906522143
21,1,939442,920409.698473352,62233.6906522143
22,1,1124393,963579.874555451,62233.6906522143
23,1,1044937,942965.399475593,62233.6906522143
24,1,1156181,951296.884605721,62233.6906522143
25,1,1933386,956678.912268064,62233.6906522143
26,1,1275444,966676.745177071,62233.6906522143
27,1,1213586,1027497.89839986,62233.6906522143
28,1,1175771,1062370.15082445,62233.6906522143
29,1,1202496,1020417.32940996,62233.6906522143
30,1,1721157,1211467.00268536,62233.6906522143
31,1,1603727,1159183.99801529,62233.6906522143
32,1,1504917,1229584.07237476,62233.6906522143
33,1,1575838,1393578.75343789,62233.6906522143
34,1,1526022,1333040.4310473,62233.6906522143
35,1,1803713,1411487.23563413,62233.6906522143
36,1,1837927,1449002.57749877,62233.6906522143
37,1,1617734,1542102.96026495,62233.6906522143
38,1,2227615,2029348.52101256,62233.6906522143
39,1,1727953,1867093.64791431,62233.6906522143
40,1,1941843,1941843,62233.6906522143
1,2,792527,1794345.42934738,62233.6906522143
2,2,713244,1818501.75419921,62233.6906522143
3,2,829724,1876803.09719577,62233.6906522143
4,2,941250,1933900.9020437,62233.6906522143
5,2,1229700,1907193.81149381,62233.6906522143
6,2,925342,1847210.27266394,62233.6906522143
7,2,977517,1976486.21043855,62233.6906522143
8,2,1369623,1990028.72202947,62233.6906522143
9,2,1324718,2079304.89564329,62233.6906522143
10,2,1469994,2016692.08017869,62233.6906522143
11,2,1594532,2249071.74309445,62233.6906522143
12,2,1815657,2099874.80711665,62233.6906522143
