AQ,DQ,Loss,ccODP,Dispersion
1,1,44197,50221.269326847,20122.2632445279
2,1,40466,51492.5686859092,20122.2632445279
3,1,61589,50984.0919270526,20122.2632445279
4,1,79794,50875.8701549578,20122.2632445279
5,1,24707,46907.3553728989,20122.2632445279
6,1,17063,47755.5114686926,20122.2632445279
7,1,100069,53065.0389884795,20122.2632445279
8,1,37599,54886.3674468601,20122.2632445279
9,1,47501,54707.7637760986,20122.2632445279
10,1,51297,50410.8091486706,20122.2632445279
11,1,48738,54429.2913291909,20122.2632445279
12,1,73917,52264.5483457506,20122.2632445279
13,1,28163,58028.257989632,20122.2632445279
14,1,48714,51183.1171357358,20122.2632445279
15,1,35495,54838.2318284225,20122.2632445279
16,1,57650,58595.5274211995,20122.2632445279
17,1,58143,55273.0702365488,20122.2632445279
18,1,66156,53429.3556689821,20122.2632445279
19,1,90034,62068.0530373778,20122.2632445279
20,1,35797,54374.7879528316,20122.2632445279
21,1,133320,59604.7560593452,20122.2632445279
22,1,47662,59758.2569404471,20122.2632445279
23,1,22648,61260.2085949661,20122.2632445279
24,1,69352,59537.4049141009,20122.2632445279
25,1,32802,61410.9916610329,20122.2632445279
26,1,45848,63035.5592931316,20122.2632445279
27,1,70893,61899.2764909193,20122.2632445279
28,1,67453,63639.4554846405,20122.2632445279
29,1,19722,68107.9579234028,20122.2632445279
30,1,103747,61941.1989367452,20122.2632445279
31,1,61903,69920.4997505131,20122.2632445279
32,1,25292,67563.9427317331,20122.2632445279
33,1,36686,71589.6445496482,20122.2632445279
34,1,201158,77288.1683679723,20122.2632445279
35,1,43014,81749.5506989535,20122.2632445279
36,1,64958,82206.5540254256,20122.2632445279
37,1,93321,80851.1054956709,20122.2632445279
38,1,105249,84690.4102755298,20122.2632445279
39,1,68967,59238.1705636725,20122.2632445279
40,1,104020,104020,20122.2632445279
1,2,430767,375023.760158377,20122.2632445279
2,2,383824,384517.097788289,20122.2632445279
3,2,568168,380720.083722027,20122.2632445279
4,2,292138,379911.945328752,20122.2632445279
5,2,348590,350277.343181884,20122.2632445279
6,2,239273,356610.888560351,20122.2632445279
7,2,539907,396259.408038739,20122.2632445279
8,2,444500,409860.048884752,20122.2632445279
9,2,450164,408526.338664265,20122.2632445279
10,2,346656,376439.135309838,20122.2632445279
11,2,399205,406446.865454216,20122.2632445279
12,2,446646,390281.8010441,20122.2632445279
13,2,515449,433321.893261642,20122.2632445279
14,2,272614,382206.290325864,20122.2632445279
15,2,542202,409500.599574411,20122.2632445279
16,2,511387,437557.937433781,20122.2632445279
17,2,434179,412747.724489066,20122.2632445279
18,2,312350,398979.916963381,20122.2632445279
19,2,496717,463488.775727612,20122.2632445279
20,2,448671,406039.865364064,20122.2632445279
21,2,430422,445094.280577035,20122.2632445279
22,2,539330,446240.537499452,20122.2632445279
23,2,529945,457456.254756377,20122.2632445279
24,2,691637,444591.340685649,20122.2632445279
25,2,383995,458582.216588138,20122.2632445279
26,2,605076,470713.559944995,20122.2632445279
27,2,353234,462228.448859579,20122.2632445279
28,2,396518,475223.111844432,20122.2632445279
29,2,291387,508591.336290437,20122.2632445279
30,2,424651,462541.501744928,20122.2632445279
31,2,625764,522126.363591786,20122.2632445279
32,2,418267,504528.941502375,20122.2632445279
33,2,385276,534590.583775998,20122.2632445279
34,2,710911,577143.905473058,20122.2632445279
35,2,446390,610458.961020136,20122.2632445279
36,2,485092,613871.60088758,20122.2632445279
37,2,500477,603749.885304856,20122.2632445279
38,2,556820,632419.620941486,20122.2632445279
39,2,432628,442356.829436325,20122.2632445279
40,2,537767,776761.958718966,20122.2632445279
1,3,771611,710907.098570154,20122.2632445279
2,3,879783,728902.974637785,20122.2632445279
3,3,790251,721705.232681552,20122.2632445279
4,3,634638,720173.299557733,20122.2632445279
5,3,875916,663996.994833429,20122.2632445279
6,3,615431,676003.067106735,20122.2632445279
7,3,715602,751162.075520175,20122.2632445279
8,3,976117,776943.887633761,20122.2632445279
9,3,781902,774415.663654621,20122.2632445279
10,3,763491,713590.129218369,20122.2632445279
11,3,743649,770473.747372607,20122.2632445279
12,3,819149,739830.731492381,20122.2632445279
13,3,786354,821418.914245503,20122.2632445279
14,3,643680,724522.533708463,20122.2632445279
15,3,900104,776262.503963057,20122.2632445279
16,3,616606,829448.895787361,20122.2632445279
17,3,896684,782417.85836193,20122.2632445279
18,3,766136,756319.159715145,20122.2632445279
19,3,805880,878604.226658063,20122.2632445279
20,3,990091,769702.224914707,20122.2632445279
21,3,704393,843735.030179319,20122.2632445279
22,3,801557,845907.911659114,20122.2632445279
