AQ,DQ,Loss,ccODP,Dispersion
1,1,178337,704653.20015549,55534.2468982483
2,1,157585,707936.958063877,55534.2468982483
3,1,274844,745359.583351769,55534.2468982483
4,1,272792,780919.726717643,55534.2468982483
5,1,237808,748465.845675747,55534.2468982483
6,1,262474,752988.927483594,55534.2468982483
7,1,601070,808308.866351895,55534.2468982483
8,1,458116,794043.089778586,55534.2468982483
9,1,385275,821894.706222081,55534.2468982483
10,1,297535,835864.057621233,55534.2468982483
11,1,433416,755354.893893376,55534.2468982483
12,1,664216,783873.028172437,55534.2468982483
13,1,619935,779356.273705823,55534.2468982483
14,1,703049,896708.093730442,55534.2468982483
15,1,753081,899236.201879446,55534.2468982483
16,1,1032870,895661.83324893,55534.2468982483
17,1,612845,892005.373311515,55534.2468982483
18,1,779052,877305.650217198,55534.2468982483
19,1,956985,891437.556785922,55534.2468982483
20,1,1149137,862213.049374664,55534.2468982483
21,1,1038200,938047.814445758,55534.2468982483
22,1,896075,957672.117777607,55534.2468982483
23,1,1169817,1017310.53333189,55534.2468982483
24,1,1061416,969112.314797041,55534.2468982483
25,1,1163363,966033.327884374,55534.2468982483
26,1,1366348,967790.737954977,55534.2468982483
27,1,1426475,1076992.32165071,55534.2468982483
28,1,1702614,1081927.27721416,55534.2468982483
29,1,1445282,1198762.5780347,55534.2468982483
30,1,1425446,1258984.06422131,55534.2468982483
31,1,1586379,1384659.43072132,55534.2468982483
32,1,1953868,1440854.6836976,55534.2468982483
33,1,1820295,1330521.20264851,55534.2468982483
34,1,1831776,1390556.30314792,55534.2468982483
35,1,2070015,1717388.12791554,55534.2468982483
36,1,2317101,1690904.57774068,55534.2468982483
37,1,1944153,1660557.12228485,55534.2468982483
38,1,1553192,1621840.65512784,55534.2468982483
39,1,2532891,2231625.89366187,55534.2468982483
40,1,2351540,2351540,55534.2468982483
1,2,644239,1732927.26391155,55534.2468982483
2,2,530239,1741002.88693615,55534.2468982483
3,2,1011969,1833034.94984911,55534.2468982483
4,2,1013251,1920486.68062069,55534.2468982483
5,2,1053048,1840674.0646206,55534.2468982483
6,2,1031090,1851797.51056534,55534.2468982483
7,2,1151570,1987843.76747817,55534.2468982483
8,2,1208010,1952760.47663481,55534.2468982483
9,2,1550205,2021254.91541447,55534.2468982483
10,2,1604269,2055609.21891215,55534.2468982483
11,2,1247508,1857616.04327918,55534.2468982483
12,2,1990856,1927749.62444672,55534.2468982483
13,2,1427457,1916641.73909565,55534.2468982483
14,2,2109218,2205240.68159024,55534.2468982483
15,2,1953985,2211457.96341989,55534.2468982483
16,2,1781381,2202667.65231405,55534.2468982483
17,2,2114170,2193675.45712704,55534.2468982483
18,2,2274998,2157524.97783244,55534.2468982483
19,2,2481053,2192279.04717973,55534.2468982483
20,2,2325903,2120408.30898373,55534.2468982483
21,2,2559538,2306905.91080407,55534.2468982483
22,2,2890717,2355167.22611708,55534.2468982483
23,2,3120137,2501833.75124987,55534.2468982483
24,2,2709006,2383301.67482905,55534.2468982483
25,2,2801000,2375729.63745661,55534.2468982483
26,2,2694632,2380051.57032308,55534.2468982483
27,2,3493578,2648606.94140051,55534.2468982483
28,2,3302438,2660743.29306996,55534.2468982483
29,2,4098888,2948071.97920175,55534.2468982483
30,2,3601545,3096172.42813608,55534.2468982483
31,2,4364659,3405241.15721002,55534.2468982483
