AQ,DQ,Loss,ccODP,Dispersion
1,1,43002407,43456295.3070632,278789.523829675
2,1,50175776,43760780.4029863,278789.523829675
3,1,48299287,45042038.0898041,278789.523829675
4,1,45254323,43192243.7192003,278789.523829675
5,1,45051005,44374883.4514686,278789.523829675
6,1,47766435,44064086.5384998,278789.523829675
7,1,40402754,44472268.5289464,278789.523829675
8,1,41748001,46378057.3259388,278789.523829675
9,1,47960586,46409436.2732047,278789.523829675
10,1,46799034,45573029.506122,278789.523829675
11,1,45448473,45980939.4712715,278789.523829675
12,1,46703212,45185336.7938898,278789.523829675
13,1,51801686,46549917.7508223,278789.523829675
14,1,43888530,45517020.6670802,278789.523829675
15,1,44054247,46550783.9202159,278789.523829675
16,1,47644027,45588841.8224044,278789.523829675
17,1,44211143,47943366.1438894,278789.523829675
18,1,52118145,48712735.1020822,278789.523829675
19,1,43647185,47154555.50492,278789.523829675
20,1,52595796,49593009.7292312,278789.523829675
21,1,48029045,47789233.4451676,278789.523829675
22,1,42833585,49435809.5860429,278789.523829675
23,1,46803347,46090256.2279205,278789.523829675
24,1,47765340,47315115.0057309,278789.523829675
25,1,46572288,49278917.1618134,278789.523829675
26,1,42679035,49565399.8866631,278789.523829675
27,1,51259391,47807853.9861603,278789.523829675
28,1,50904379,47999257.2251902,278789.523829675
29,1,52431933,51909818.8434886,278789.523829675
30,1,43919670,50668950.020199,278789.523829675
31,1,51019918,49007590.9227745,278789.523829675
32,1,48448647,51306159.7123944,278789.523829675
33,1,48857040,50920167.8364331,278789.523829675
34,1,50967687,49291540.8431672,278789.523829675
35,1,65869401,52495302.4348623,278789.523829675
36,1,45473721,50462514.9335179,278789.523829675
37,1,51247490,50806721.264796,278789.523829675
38,1,48791013,55639869.8002573,278789.523829675
39,1,55312868,54467744.8143877,278789.523829675
40,1,54036316,54036316,278789.523829675
1,2,102696208,103806973.593072,278789.523829675
2,2,102548619,104534317.608217,278789.523829675
3,2,117076136,107594943.96676,278789.523829675
4,2,104602010,103176215.816442,278789.523829675
5,2,114263324,106001266.838169,278789.523829675
6,2,103450671,105258845.361386,278789.523829675
7,2,104989805,106233897.118653,278789.523829675
8,2,112782072,110786382.919052,278789.523829675
9,2,112596011,110861339.919579,278789.523829675
10,2,117443702,108863358.854462,278789.523829675
11,2,120795615,109837760.806617,278789.523829675
12,2,106652750,107937251.21329,278789.523829675
13,2,124061134,111196917.467879,278789.523829675
14,2,101269387,108729566.775908,278789.523829675
15,2,113745847,111198986.544931,278789.523829675
16,2,111492164,108901130.797219,278789.523829675
17,2,100172365,114525541.30754,278789.523829675
18,2,125657307,116363384.652494,278789.523829675
19,2,103659664,112641256.312907,278789.523829675
20,2,115436758,118466155.823608,278789.523829675
21,2,116114738,114157354.169797,278789.523829675
22,2,115051363,118090641.275084,278789.523829675
23,2,103016558,110098893.091147,278789.523829675
24,2,109105317,113024795.58479,278789.523829675
25,2,120133535,117715861.79552,278789.523829675
26,2,114489461,118400202.336821,278789.523829675
27,2,121407500,114201834.307679,278789.523829675
28,2,104809561,114659052.090263,278789.523829675
29,2,116688366,124000473.483328,278789.523829675
30,2,117091013,121036326.717906,278789.523829675
31,2,128047120,117067726.570647,278789.523829675
32,2,115399941,122558472.340849,278789.523829675
33,2,119789444,121636427.601602,278789.523829675
34,2,111962478,117746016.831693,278789.523829675
35,2,126349971,125399057.492376,278789.523829675
36,2,119139165,120543201.350445,278789.523829675
37,2,121048111,121365430.150417,278789.523829675
38,2,137337890,132910696.925849,278789.523829675
39,2,129265640,130110763.185612,278789.523829675
40,2,127083920,129080180.17742,278789.523829675
1,3,95627286,91124345.4607519,278789.523829675
2,3,93908772,91762826.1428369,278789.523829675
3,3,93116134,94449520.147764,278789.523829675
4,3,85280532,90570650.5831315,278789.523829675
5,3,96936336,93050550.6932844,278789.523829675
6,3,92866563,92398834.6400548,278789.523829675
7,3,94204516,93254759.3443006,278789.523829675
8,3,100221593,97251044.7037693,278789.523829675
9,3,92861546,97316843.8247171,278789.523829675
10,3,92840287,95562966.3105202,278789.523829675
11,3,103436138,96418320.5996633,278789.523829675
12,3,95264055,94750005.9697357,278789.523829675
13,3,89924947,97611422.1500622,278789.523829675
14,3,91494195,95445520.293513,278789.523829675
15,3,94276671,97613238.4374031,278789.523829675
16,3,94582947,95596123.4621197,278789.523829675
17,3,105432976,100533371.015108,278789.523829675
18,3,101154780,102146675.652279,278789.523829675
