AQ,DQ,Loss,ccODP,Dispersion
1,1,0,26741.0381260237,359997.008528065
2,1,0,21719.9648771295,359997.008528065
3,1,0,24791.4863823699,359997.008528065
4,1,0,34285.5804562278,359997.008528065
5,1,23082,25675.0714847907,359997.008528065
6,1,0,37318.5646510221,359997.008528065
7,1,0,27254.5982066733,359997.008528065
8,1,0,27679.2326504616,359997.008528065
9,1,8338,35660.4828177217,359997.008528065
10,1,5887,26243.6876687596,359997.008528065
11,1,18584,31865.2421114299,359997.008528065
12,1,4180,31493.9134825611,359997.008528065
13,1,6859,39428.179893386,359997.008528065
14,1,0,37389.9020274613,359997.008528065
15,1,0,34895.8148137068,359997.008528065
16,1,0,30127.990148731,359997.008528065
17,1,9721,30908.6804067816,359997.008528065
18,1,17472,46354.3094119865,359997.008528065
19,1,7659,41933.5410990857,359997.008528065
20,1,0,50275.1159731879,359997.008528065
21,1,3062,45030.1104628659,359997.008528065
22,1,10018,38785.5448925826,359997.008528065
23,1,11605,45397.8285701141,359997.008528065
24,1,12977,39533.4515964604,359997.008528065
25,1,15527,57743.3387948041,359997.008528065
26,1,0,40133.0085478757,359997.008528065
27,1,0,56686.7563029208,359997.008528065
28,1,0,58137.3490215864,359997.008528065
29,1,0,46468.7529256447,359997.008528065
30,1,16996,55421.3635776058,359997.008528065
31,1,1603385,61218.7234316343,359997.008528065
32,1,0,43024.5136575751,359997.008528065
33,1,0,56276.262869051,359997.008528065
34,1,0,80455.0647599693,359997.008528065
35,1,0,60257.1811811169,359997.008528065
36,1,0,107798.10429777,359997.008528065
37,1,28813,88906.2952228218,359997.008528065
38,1,0,49312.4375268287,359997.008528065
39,1,10554,122090.515675523,359997.008528065
40,1,17795,81193.9438979164,359997.008528065
1,2,286407,107345.569698932,359997.008528065
2,2,17886,87189.6593014937,359997.008528065
3,2,50721,99519.5555556588,359997.008528065
4,2,321588,137631.349582897,359997.008528065
5,2,150358,103066.498862416,359997.008528065
6,2,502535,149806.546923542,359997.008528065
7,2,92668,109407.135116555,359997.008528065
8,2,47802,111111.729607892,359997.008528065
9,2,89705,143150.569763483,359997.008528065
10,2,30745,105349.07397863,359997.008528065
11,2,188406,127915.474033785,359997.008528065
12,2,45787,126424.863122436,359997.008528065
13,2,72081,158275.098105805,359997.008528065
14,2,126490,150092.913940357,359997.008528065
15,2,48797,140080.991008361,359997.008528065
16,2,71610,120941.687123657,359997.008528065
17,2,155324,124075.583426183,359997.008528065
18,2,420892,186078.406095529,359997.008528065
19,2,233689,168332.277810647,359997.008528065
20,2,267533,201817.55623652,359997.008528065
21,2,66867,180762.722765727,359997.008528065
22,2,271731,155695.391964832,359997.008528065
23,2,268404,182238.840092405,359997.008528065
24,2,354008,158697.686446858,359997.008528065
25,2,55323,231796.969513104,359997.008528065
26,2,75391,161104.465952325,359997.008528065
27,2,111232,227555.569123538,359997.008528065
28,2,77705,233378.630332023,359997.008528065
29,2,168732,186537.812499801,359997.008528065
30,2,617341,222475.94946361,359997.008528065
31,2,218373,245748.078740999,359997.008528065
32,2,79841,172711.72898472,359997.008528065
33,2,85375,225907.740370265,359997.008528065
34,2,148738,322967.819017413,359997.008528065
35,2,126117,241888.194910575,359997.008528065
36,2,222052,432729.98092949,359997.008528065
37,2,315989,356893.283856005,359997.008528065
38,2,198877,197953.111416753,359997.008528065
39,2,601640,490103.484324758,359997.008528065
40,2,151297,325933.874472246,359997.008528065
1,3,167152,285415.128521688,359997.008528065
2,3,120054,231823.706232988,359997.008528065
3,3,181192,264606.977437488,359997.008528065
4,3,271421,365940.293949612,359997.008528065
5,3,113416,274037.746519031,359997.008528065
6,3,390391,398312.244869462,359997.008528065
7,3,270069,290896.509451306,359997.008528065
8,3,223792,295428.760360093,359997.008528065
9,3,231066,380615.03964801,359997.008528065
10,3,177906,280106.757769162,359997.008528065
11,3,261869,340107.296124663,359997.008528065
12,3,283214,336143.994182797,359997.008528065
13,3,541041,420828.8017321,359997.008528065
14,3,205929,399073.650106193,359997.008528065
15,3,199409,372453.508460859,359997.008528065
16,3,178816,321565.084342476,359997.008528065
17,3,174796,329897.625857396,359997.008528065
18,3,272233,494753.461552447,359997.008528065
19,3,631945,447569.274078316,359997.008528065
20,3,380324,536601.407144542,359997.008528065
21,3,323537,480619.888597262,359997.008528065
22,3,946483,413969.765426837,359997.008528065
23,3,499533,484544.654357865,359997.008528065
24,3,460724,421952.398225291,359997.008528065
25,3,428061,616311.9915435,359997.008528065
26,3,511727,428351.649575886,359997.008528065
27,3,528981,605034.769384307,359997.008528065
28,3,840355,620517.380989712,359997.008528065
29,3,418389,495974.9515337,359997.008528065
30,3,493520,591528.852911501,359997.008528065
31,3,1145895,653405.815205413,359997.008528065
32,3,320310,459213.551743507,359997.008528065
33,3,607106,600653.449720011,359997.008528065
34,3,905478,858721.061630746,359997.008528065
35,3,528765,643142.986076749,359997.008528065
36,3,2618206,1150561.53196238,359997.008528065
37,3,638112,948923.581718178,359997.008528065
38,3,574715,526326.451056533,359997.008528065
39,3,1063528,1303108.72968304,359997.008528065
40,3,667320,866607.340507628,359997.008528065
1,4,695914,516019.424629052,359997.008528065
2,4,164543,419128.222548411,359997.008528065
3,4,454686,478399.098735055,359997.008528065
4,4,454605,661605.784215172,359997.008528065
5,4,239195,495449.561548548,359997.008528065
6,4,322577,720133.009363685,359997.008528065
7,4,429805,525929.547642239,359997.008528065
8,4,346604,534123.680582354,359997.008528065
9,4,301866,688137.152300272,359997.008528065
10,4,458497,506422.097270745,359997.008528065
11,4,425850,614900.73132215,359997.008528065
12,4,547169,607735.2359321,359997.008528065
13,4,447331,760842.066297937,359997.008528065
14,4,843186,721509.6003461,359997.008528065
15,4,413822,673381.422114911,359997.008528065
16,4,587200,581377.135341964,359997.008528065
17,4,675138,596442.045532595,359997.008528065
18,4,881707,894494.969085447,359997.008528065
19,4,2082216,809187.797744875,359997.008528065
20,4,585962,970154.423152191,359997.008528065
21,4,450076,868942.020220883,359997.008528065
22,4,963267,748441.196077481,359997.008528065
23,4,706789,876037.843697656,359997.008528065
24,4,1730220,762873.484950951,359997.008528065
25,4,1060781,1114268.05199675,359997.008528065
26,4,568970,774443.081899418,359997.008528065
27,4,1376449,1093879.2740082,359997.008528065
28,4,2288897,1121871.23215617,359997.008528065
29,4,1399623,896703.375348215,359997.008528065
30,4,1337667,1069461.10359277,359997.008528065
31,4,576789,1181332.23896698,359997.008528065
32,4,436076,830240.19777754,359997.008528065
33,4,853544,1085958.01887363,359997.008528065
34,4,1245766,1552534.19969249,359997.008528065
35,4,1387779,1162777.44402857,359997.008528065
36,4,1842931,2080170.3918033,359997.008528065
37,4,2127426,1715616.8392032,359997.008528065
38,4,596728,951577.703144091,359997.008528065
39,4,1329221,2355969.77778648,359997.008528065
40,4,1311798,1566792.28443239,359997.008528065
1,5,641059,723942.987141966,359997.008528065
2,5,358153,588010.689026523,359997.008528065
3,5,203258,671164.022232781,359997.008528065
4,5,397858,928191.546431503,359997.008528065
