AQ,DQ,Loss,ccODP,Dispersion
1,1,231723,677787.325683263,59073.8097128228
2,1,245196,658264.311834813,59073.8097128228
3,1,128734,684932.613305888,59073.8097128228
4,1,210015,695711.498851024,59073.8097128228
5,1,344918,782755.240049399,59073.8097128228
6,1,194689,743681.927453978,59073.8097128228
7,1,477627,743606.346359233,59073.8097128228
8,1,686933,755991.001619001,59073.8097128228
9,1,392996,747900.092988652,59073.8097128228
10,1,535333,755231.216591688,59073.8097128228
11,1,340312,762995.163659694,59073.8097128228
12,1,629647,735656.251584145,59073.8097128228
13,1,557738,827403.100019218,59073.8097128228
14,1,571303,809020.542772451,59073.8097128228
15,1,740259,736635.29796242,59073.8097128228
16,1,949967,782714.869224717,59073.8097128228
17,1,905345,827359.489210924,59073.8097128228
18,1,805620,851065.13642604,59073.8097128228
19,1,604453,912500.878940516,59073.8097128228
20,1,1022007,905008.577397055,59073.8097128228
21,1,1221450,937353.479347919,59073.8097128228
22,1,1034234,878506.256680893,59073.8097128228
23,1,1233068,957775.393822027,59073.8097128228
24,1,890347,955683.173980644,59073.8097128228
25,1,1373375,958303.49583208,59073.8097128228
26,1,1225325,1017549.15320345,59073.8097128228
27,1,947415,1047068.57389152,59073.8097128228
28,1,1524962,1104410.3243511,59073.8097128228
29,1,1435787,1183735.94041444,59073.8097128228
30,1,1556170,1057816.38513175,59073.8097128228
31,1,1670354,1110508.89612193,59073.8097128228
32,1,1444206,1229593.16966524,59073.8097128228
33,1,1699535,1314457.39261985,59073.8097128228
34,1,1552391,1349959.37263416,59073.8097128228
35,1,1760114,1409154.8134672,59073.8097128228
36,1,2061233,1737701.34865995,59073.8097128228
37,1,1714940,1534339.23759514,59073.8097128228
38,1,2103361,1886004.23405839,59073.8097128228
39,1,1995630,1952570.47686697,59073.8097128228
40,1,2302080,2302079.99999999,59073.8097128228
1,2,820346,1827727.19497174,59073.8097128228
2,2,663600,1775081.26609922,59073.8097128228
3,2,862909,1846995.23969448,59073.8097128228
4,2,838492,1876061.67616476,59073.8097128228
5,2,1321020,2110784.58541948,59073.8097128228
6,2,1071712,2005419.15097986,59073.8097128228
7,2,1227011,2005215.33834269,59073.8097128228
8,2,1099099,2038611.90738565,59073.8097128228
9,2,1299774,2016793.89283247,59073.8097128228
10,2,1247459,2036563.06447559,59073.8097128228
11,2,1735686,2057499.39163723,59073.8097128228
12,2,1488329,1983777.0436558,59073.8097128228
13,2,1670582,2231182.39277279,59073.8097128228
14,2,1514744,2181611.82908724,59073.8097128228
15,2,1560129,1986417.14863108,59073.8097128228
16,2,2175620,2110675.72110267,59073.8097128228
17,2,2049774,2231064.791488,59073.8097128228
18,2,2882226,2294989.64585998,59073.8097128228
19,2,2473609,2460657.80323337,59073.8097128228
20,2,2733945,2440453.99775485,59073.8097128228
21,2,2504677,2527675.54155503,59073.8097128228
22,2,2678066,2368987.60930629,59073.8097128228
23,2,3150674,2582745.45366955,59073.8097128228
24,2,3495025,2577103.55545598,59073.8097128228
25,2,3079149,2584169.53814107,59073.8097128228
26,2,3715178,2743931.89287745,59073.8097128228
27,2,3548850,2823534.21934027,59073.8097128228
28,2,3976928,2978162.48214617,59073.8097128228
29,2,4577981,3192072.62806205,59073.8097128228
30,2,3583891,2852516.86056978,59073.8097128228
31,2,3710702,2994607.94380303,59073.8097128228
32,2,3561649,3315731.63113244,59073.8097128228
33,2,4524871,3544577.23254277,59073.8097128228
34,2,4039513,3640312.1804958,59073.8097128228
35,2,4116252,3799939.12087835,59073.8097128228
36,2,5223427,4685900.56399059,59073.8097128228
37,2,4767415,4137512.52730766,59073.8097128228
38,2,5005625,5085815.41406876,59073.8097128228
39,2,5222259,5265318.52313868,59073.8097128228
40,2,5750943,6207808.94177828,59073.8097128228
1,3,1058827,1772465.34819279,59073.8097128228
2,3,901875,1721411.18381493,59073.8097128228
3,3,1181769,1791150.81815375,59073.8097128228
4,3,1078694,1819338.42272666,59073.8097128228
5,3,1272590,2046964.41867702,59073.8097128228
6,3,1188341,1944784.73783882,59073.8097128228
7,3,1324618,1944587.08753417,59073.8097128228
8,3,1666447,1976973.90190123,59073.8097128228
9,3,1610140,1955815.56116621,59073.8097128228
10,3,1579483,1974987.00633391,59073.8097128228
11,3,1759474,1995290.31774412,59073.8097128228
12,3,1558104,1923796.98572828,59073.8097128228
13,3,2097708,2163721.96439786,59073.8097128228
14,3,2032126,2115650.18067393,59073.8097128228
15,3,1882481,1926357.26638567,59073.8097128228
16,3,2182113,2046858.8459035,59073.8097128228
17,3,2127493,2163607.91882105,59073.8097128228
18,3,2313581,2225599.98720758,59073.8097128228
19,3,2206560,2386259.12115882,59073.8097128228
20,3,1988961,2366666.18343222,59073.8097128228
21,3,2509901,2451250.55927726,59073.8097128228
22,3,2594342,2297360.60137705,59073.8097128228
23,3,2824883,2504655.41708074,59073.8097128228
24,3,2975721,2499184.10324949,59073.8097128228
25,3,3341481,2506036.44395695,59073.8097128228
26,3,3139233,2660968.33887812,59073.8097128228
27,3,3600454,2738163.86656904,59073.8097128228
28,3,3757925,2888116.90027599,59073.8097128228
29,3,3698285,3095559.41265192,59073.8097128228
30,3,3143361,2766270.20947389,59073.8097128228
31,3,3202427,2904065.12876545,59073.8097128228
32,3,4156135,3215479.55091835,59073.8097128228
33,3,3585498,3437405.94108318,59073.8097128228
34,3,4133417,3530246.3159075,59073.8097128228
35,3,4333379,3685046.89076598,59073.8097128228
36,3,4505934,4544221.03998883,59073.8097128228
37,3,3622137,4012413.6701264,59073.8097128228
38,3,4794878,4932044.35188207,59073.8097128228
39,3,4799210,5106120.13386672,59073.8097128228
40,3,5386767,6020114.08911244,59073.8097128228
1,4,1203034,1687027.32072459,59073.8097128228
2,4,1094811,1638434.11678408,59073.8097128228
3,4,1315711,1704812.09623902,59073.8097128228
4,4,1278789,1731640.97561247,59073.8097128228
5,4,1516992,1948294.73105369,59073.8097128228
6,4,1455655,1851040.41046981,59073.8097128228
7,4,1634420,1850852.28748944,59073.8097128228
8,4,1617275,1881677.96243095,59073.8097128228
9,4,1941659,1861539.51576536,59073.8097128228
10,4,1725519,1879786.84105646,59073.8097128228
11,4,1838491,1899111.47331804,59073.8097128228
12,4,1693778,1831064.32955676,59073.8097128228
13,4,2310237,2059424.22068385,59073.8097128228
14,4,1911557,2013669.63790404,59073.8097128228
15,4,2183653,1833501.19717854,59073.8097128228
16,4,2264892,1948194.24719744,59073.8097128228
17,4,2259124,2059315.67243828,59073.8097128228
18,4,2640868,2118319.54133926,59073.8097128228
19,4,2282096,2271234.43390742,59073.8097128228
20,4,2497284,2252585.93323476,59073.8097128228
21,4,2596355,2333093.0941237,59073.8097128228
22,4,2873532,2186621.08347057,59073.8097128228
23,4,2490817,2383923.6811734,59073.8097128228
24,4,2570596,2378716.10071323,59073.8097128228
25,4,2647528,2385238.13850437,59073.8097128228
26,4,2784788,2532701.86175862,59073.8097128228
27,4,2772531,2606176.33864196,59073.8097128228
28,4,2840650,2748901.19639283,59073.8097128228
29,4,3168569,2946344.3713552,59073.8097128228
30,4,2936607,2632927.87339806,59073.8097128228
31,4,2549936,2764080.67350155,59073.8097128228
32,4,3192653,3060484.00729607,59073.8097128228
33,4,3556250,3271712.89466449,59073.8097128228
34,4,3204253,3360078.09117151,59073.8097128228
35,4,3069842,3507416.82437518,59073.8097128228
36,4,4244594,4325176.26011091,59073.8097128228
37,4,3398777,3819003.56498016,59073.8097128228
38,4,3457692,4694305.3510942,59073.8097128228
39,4,3993586,4859990.16991676,59073.8097128228
40,4,5052087,5729926.93626811,59073.8097128228
1,5,1367788,1527087.86185146,59073.8097128228
2,5,1219734,1483101.56062538,59073.8097128228
3,5,1276542,1543186.54293399,59073.8097128228
4,5,1343387,1567471.89713955,59073.8097128228
5,5,1693905,1763585.68622551,59073.8097128228
6,5,1522439,1675551.60956784,59073.8097128228
7,5,1768275,1675381.32167959,59073.8097128228
8,5,1504384,1703284.55327417,59073.8097128228
9,5,1575566,1685055.34199716,59073.8097128228
10,5,1671124,1701572.72059618,59073.8097128228
11,5,1425727,1719065.27154593,59073.8097128228
12,5,2061457,1657469.37087796,59073.8097128228
13,5,1889929,1864179.48967089,59073.8097128228
14,5,1904109,1822762.69272351,59073.8097128228
15,5,1741812,1659675.21006055,59073.8097128228
16,5,1806770,1763494.72879091,59073.8097128228
17,5,1884168,1864081.23239539,59073.8097128228
18,5,1715425,1917491.21034539,59073.8097128228
19,5,2497399,2055908.93095283,59073.8097128228
20,5,2212243,2039028.41060256,59073.8097128228
21,5,2378313,2111903.05031665,59073.8097128228
22,5,2029981,1979317.39102021,59073.8097128228
23,5,2317339,2157914.61844053,59073.8097128228
24,5,2847013,2153200.74521948,59073.8097128228
25,5,2571678,2159104.45799464,59073.8097128228
