AQ,DQ,Loss,ccODP,Dispersion
1,1,35375514,43864120.3085101,251358.581474825
2,1,43323373,46647671.8918415,251358.581474825
3,1,52232260,46063913.8295964,251358.581474825
4,1,47283096,46273513.2039789,251358.581474825
5,1,43876462,44612663.8837914,251358.581474825
6,1,43844471,46512553.7902419,251358.581474825
7,1,52874179,46901679.432535,251358.581474825
8,1,43290816,45658573.5822031,251358.581474825
9,1,44776456,46266461.1045092,251358.581474825
10,1,51545360,44807221.3509523,251358.581474825
11,1,44941639,45019204.8989446,251358.581474825
12,1,46573017,46960108.1645221,251358.581474825
13,1,39411231,47161779.7310407,251358.581474825
14,1,53790167,47210843.4221018,251358.581474825
15,1,45135254,48575152.3205017,251358.581474825
16,1,44503699,46753127.0976497,251358.581474825
17,1,46035000,49155514.2631501,251358.581474825
18,1,50076859,48625538.341751,251358.581474825
19,1,46101647,49056753.9019056,251358.581474825
20,1,51554210,50194235.115822,251358.581474825
21,1,52928057,49051904.4147988,251358.581474825
22,1,46764309,49668223.2875456,251358.581474825
23,1,47116859,49028216.442865,251358.581474825
24,1,49673053,50981259.9995772,251358.581474825
25,1,50985599,51258465.2586388,251358.581474825
26,1,54303103,50535858.4410219,251358.581474825
27,1,50754617,50434260.170122,251358.581474825
28,1,53296304,51735528.4062343,251358.581474825
29,1,53573432,49517265.3471536,251358.581474825
30,1,51841167,53085891.0645447,251358.581474825
31,1,63518875,56761127.4339054,251358.581474825
32,1,41945456,48939194.4426247,251358.581474825
33,1,53038345,50997768.0955807,251358.581474825
34,1,55239223,50343360.3113941,251358.581474825
35,1,58343992,52300511.6199898,251358.581474825
36,1,54942540,52065329.9456923,251358.581474825
37,1,47799464,57094899.3731092,251358.581474825
38,1,52703948,54257398.123094,251358.581474825
39,1,51544882,52480843.1865282,251358.581474825
40,1,47446659,54578177.1356455,251358.581474825
1,2,101552915,101815250.203738,251358.581474825
2,2,101745594,108276293.966125,251358.581474825
3,2,105636178,106921303.3098,251358.581474825
4,2,107582527,107407815.123903,251358.581474825
5,2,105943917,103552732.931526,251358.581474825
6,2,109301783,107962664.438742,251358.581474825
7,2,107512381,108865883.843397,251358.581474825
8,2,105967908,105980447.357014,251358.581474825
9,2,105776866,107391446.135606,251358.581474825
10,2,98387845,104004330.206444,251358.581474825
11,2,101487608,104496376.047695,251358.581474825
12,2,113224521,109001505.757721,251358.581474825
13,2,112197692,109469615.932042,251358.581474825
14,2,104775395,109583500.171511,251358.581474825
15,2,107483701,112750267.243751,251358.581474825
16,2,112267248,108521071.430922,251358.581474825
17,2,113579919,114097374.993408,251358.581474825
18,2,121355073,112867220.811364,251358.581474825
19,2,110067353,113868137.274297,251358.581474825
20,2,114699236,116508403.021847,251358.581474825
21,2,122495208,113856880.882064,251358.581474825
22,2,116457870,115287450.098833,251358.581474825
23,2,116355167,113801897.52044,251358.581474825
24,2,115651512,118335206.680338,251358.581474825
25,2,120869919,118978641.966642,251358.581474825
26,2,119740491,117301362.371904,251358.581474825
27,2,121824719,117065537.435733,251358.581474825
28,2,110999151,120085977.606654,251358.581474825
29,2,119047785,114937053.912539,251358.581474825
30,2,124025277,123220373.348656,251358.581474825
31,2,129895319,131751152.214675,251358.581474825
32,2,119768970,113595264.008486,251358.581474825
33,2,124567757,118373524.465197,251358.581474825
34,2,118706850,116854545.130524,251358.581474825
35,2,113720193,121397389.003141,251358.581474825
36,2,118420186,120851496.805975,251358.581474825
37,2,126937350,132525887.311652,251358.581474825
38,2,126535554,125939618.222205,251358.581474825
39,2,122751927,121815965.813472,251358.581474825
40,2,121017613,126684194.773458,251358.581474825
1,3,89305064,92341606.26791,251358.581474825
2,3,97265837,98201466.7307798,251358.581474825
3,3,101609878,96972554.4270468,251358.581474825
4,3,89866056,97413797.5835743,251358.581474825
5,3,92964415,93917420.7517489,251358.581474825
6,3,95676593,97917019.6143251,251358.581474825
7,3,95509302,98736196.8050828,251358.581474825
8,3,91785828,96119242.6709674,251358.581474825
9,3,99048517,97398951.6870188,251358.581474825
10,3,94869910,94326998.0760562,251358.581474825
11,3,91719068,94773260.3329145,251358.581474825
12,3,103950047,98859199.4533962,251358.581474825
13,3,101144589,99283753.194812,251358.581474825
14,3,98396646,99387040.8023178,251358.581474825
15,3,106382644,102259148.443775,251358.581474825
16,3,99194953,98423468.2898024,251358.581474825
17,3,99001396,103480911.32478,251358.581474825
18,3,103692625,102365219.786432,251358.581474825
19,3,107775008,103273003.578569,251358.581474825
20,3,103139517,105667599.472749,251358.581474825
21,3,96589422,103262794.564325,251358.581474825
22,3,106109441,104560253.040236,251358.581474825
23,3,112088007,103212927.26134,251358.581474825
24,3,116844854,107324423.807254,251358.581474825
25,3,110940932,107907989.115474,251358.581474825
26,3,101648825,106386776.019906,251358.581474825
27,3,103278520,106172893.98003,251358.581474825
28,3,106588356,108912290.057346,251358.581474825
29,3,105570610,104242460.306753,251358.581474825
30,3,106068460,111755038.436558,251358.581474825
31,3,120359879,119492050.540621,251358.581474825
32,3,104257727,103025520.459663,251358.581474825
33,3,110759239,107359176.221999,251358.581474825
34,3,101345986,105981533.959462,251358.581474825
35,3,105837847,110101678.037901,251358.581474825
36,3,109885621,109606579.688347,251358.581474825
37,3,129187810,120194698.553996,251358.581474825
38,3,115178779,114221264.654701,251358.581474825
39,3,108051739,110481307.365877,251358.581474825
40,3,116606535,114896560.296508,251358.581474825
1,4,73426807,75807818.6048337,251358.581474825
2,4,83975028,80618469.5884222,251358.581474825
3,4,76121117,79609594.3395733,251358.581474825
4,4,71569563,79971832.7987313,251358.581474825
5,4,77553005,77101483.1118072,251358.581474825
6,4,80801893,80384952.7992047,251358.581474825
7,4,76552301,81057456.1093811,251358.581474825
8,4,81389295,78909068.2665207,251358.581474825
9,4,76909002,79959645.0636617,251358.581474825
10,4,72081255,77437725.5139121,251358.581474825
11,4,78246376,77804084.4022332,251358.581474825
12,4,84905584,81158435.1027961,251358.581474825
13,4,86594707,81506972.3907861,251358.581474825
14,4,76104139,81591766.3263736,251358.581474825
15,4,85526226,83949622.3773656,251358.581474825
16,4,90397351,80800721.7128605,251358.581474825
17,4,92036234,84952628.309412,251358.581474825
18,4,83634187,84036701.6196306,251358.581474825
19,4,80157156,84781946.4970809,251358.581474825
20,4,88183173,86747789.3983974,251358.581474825
21,4,85089130,84773565.409387,251358.581474825
22,4,84616567,85838713.6211674,251358.581474825
23,4,88248567,84732626.8594551,251358.581474825
24,4,80560631,88107958.922044,251358.581474825
25,4,84269863,88587036.7160919,251358.581474825
26,4,87813068,87338197.2051832,251358.581474825
27,4,87906287,87162610.7979608,251358.581474825
28,4,91202605,89411517.3235133,251358.581474825
29,4,91091519,85577821.7559776,251358.581474825
30,4,87404925,91745270.8954977,251358.581474825
31,4,93759892,98096969.0501357,251358.581474825
32,4,81721056,84578775.2924204,251358.581474825
33,4,84078618,88136488.9082502,251358.581474825
34,4,87405331,87005513.836864,251358.581474825
35,4,98550323,90387945.0891202,251358.581474825
36,4,93877578,89981494.2226962,251358.581474825
37,4,104564669,98673807.7612413,251358.581474825
38,4,99477081,93769918.6933826,251358.581474825
39,4,83737814,90699601.6911158,251358.581474825
40,4,90357917,94324302.4818802,251358.581474825
1,5,60778023,61726189.1348417,251358.581474825
2,5,61732974,65643240.9368805,251358.581474825
3,5,65177479,64821768.6195128,251358.581474825
4,5,67628572,65116719.721568,251358.581474825
5,5,68885032,62779549.8765711,251358.581474825
6,5,64214043,65453100.8990496,251358.581474825
7,5,64257531,66000683.8170352,251358.581474825
8,5,68312941,64251368.2877932,251358.581474825
9,5,64942414,65106795.9108862,251358.581474825
10,5,66221527,63053333.8013622,251358.581474825
11,5,62011877,63351639.9450809,251358.581474825
12,5,64355996,66082905.5266279,251358.581474825
13,5,69059779,66366700.5091898,251358.581474825
14,5,71858623,66435743.6052963,251358.581474825
15,5,63973776,68355617.7190066,251358.581474825
16,5,63141117,65791638.9426581,251358.581474825
17,5,73991218,69172310.9704982,251358.581474825
18,5,67260918,68426521.6162126,251358.581474825
19,5,69399648,69033334.0414198,251358.581474825
20,5,65473707,70634013.1398197,251358.581474825
21,5,67867013,69026509.7769354,251358.581474825
22,5,62261688,69893802.1115126,251358.581474825
23,5,66317820,68993175.739332,251358.581474825
24,5,79247137,71741525.3043592,251358.581474825
25,5,72799817,72131612.3306045,251358.581474825
26,5,75236346,71114750.1484694,251358.581474825
27,5,68860890,70971779.6741676,251358.581474825
28,5,73601367,72802942.1069828,251358.581474825
29,5,67896376,69681372.036214,251358.581474825
30,5,74887033,74703190.8811802,251358.581474825
31,5,78382489,79875033.6915419,251358.581474825
32,5,67486746,68867902.7648519,251358.581474825
33,5,70489509,71764755.7225007,251358.581474825
34,5,78087476,70843864.1515787,251358.581474825
35,5,72135510,73597994.2011545,251358.581474825
36,5,68646019,73267043.3372905,251358.581474825
37,5,86921351,80344722.1225942,251358.581474825
38,5,74075855,76351751.6128264,251358.581474825
39,5,78095947,73851759.2443116,251358.581474825
40,5,71057097,76803156.220054,251358.581474825
1,6,57625061,52059879.439513,251358.581474825
2,6,57897371,55363521.6605968,251358.581474825
3,6,55417787,54670691.7547745,251358.581474825
4,6,56099772,54919453.5693101,251358.581474825
5,6,58494813,52948284.0857314,251358.581474825
6,6,59192154,55203157.5171945,251358.581474825
7,6,54357513,55664989.0524475,251358.581474825
8,6,60610504,54189616.0085186,251358.581474825
9,6,53004349,54911083.8255284,251358.581474825
10,6,48972385,53179193.4990108,251358.581474825
11,6,55543616,53430784.9563117,251358.581474825
12,6,52824309,55734334.8576673,251358.581474825
13,6,49954431,55973687.5989395,251358.581474825
14,6,51517294,56031918.5590849,251358.581474825
15,6,60070112,57651140.7449947,251358.581474825
16,6,54216541,55488680.5663729,251358.581474825
17,6,61380691,58339939.9857649,251358.581474825
18,6,54527069,57710941.1051348,251358.581474825
19,6,66432427,58222726.8178357,251358.581474825
20,6,59469615,59572739.8682446,251358.581474825
21,6,49444596,58216971.2318955,251358.581474825
22,6,60130296,58948445.7487861,251358.581474825
23,6,59098897,58188857.2983579,251358.581474825
24,6,56090238,60506815.8345702,251358.581474825
25,6,53045886,60835815.3053278,251358.581474825
26,6,64918456,59978193.5510849,251358.581474825
27,6,61308753,59857612.2263687,251358.581474825
28,6,65486125,61402014.9640506,251358.581474825
29,6,54893815,58769282.1836223,251358.581474825
30,6,60842348,63004685.1349516,251358.581474825
31,6,68521887,67366618.3267021,251358.581474825
32,6,57906354,58083202.0482952,251358.581474825
33,6,58474028,60526408.3735673,251358.581474825
34,6,59734270,59749728.2507376,251358.581474825
35,6,61270215,62072562.0486972,251358.581474825
36,6,68735889,61793438.0283317,251358.581474825
37,6,63155122,67762753.6371342,251358.581474825
38,6,65017066,64395081.5637791,251358.581474825
39,6,63973024,62286587.5334693,251358.581474825
40,6,68931554,64775796.293784,251358.581474825
1,7,40568588,43227957.0571175,251358.581474825
2,7,42825242,45971138.6703408,251358.581474825
3,7,44964852,45395846.876752,251358.581474825
4,7,45888721,45602406.4222593,251358.581474825
5,7,43491962,43965644.4722544,251358.581474825
6,7,44100726,45837980.1924662,251358.581474825
7,7,44765815,46221462.3285848,251358.581474825
8,7,43809653,44996385.2966587,251358.581474825
9,7,41179168,45595456.599696,251358.581474825
10,7,45982278,44157380.2639772,251358.581474825
11,7,46549763,44366289.4053204,251358.581474825
12,7,44314125,46279043.6661217,251358.581474825
13,7,52143577,46477790.3811086,251358.581474825
14,7,49604668,46526142.4993167,251358.581474825
15,7,48463859,47870664.7662145,251358.581474825
16,7,47725257,46075064.4546963,251358.581474825
17,7,54867763,48442609.6942772,251358.581474825
18,7,52637613,47920320.0367984,251358.581474825
19,7,45109987,48345281.6588626,251358.581474825
20,7,52928156,49466265.9330853,251358.581474825
21,7,48779856,48340502.5040789,251358.581474825
22,7,47775192,48947882.8773136,251358.581474825
23,7,51935876,48317158.079836,251358.581474825
24,7,46892202,50241876.5605998,251358.581474825
25,7,49594081,50515061.4996899,251358.581474825
26,7,45718771,49802934.6802889,251358.581474825
27,7,52005996,49702809.8935464,251358.581474825
28,7,54596173,50985205.7796332,251358.581474825
29,7,46961273,48799114.28652,251358.581474825
30,7,54106691,52315984.0693702,251358.581474825
31,7,54744633,55937918.3252513,251358.581474825
32,7,55972712,48229427.1695508,251358.581474825
33,7,43870513,50258145.2389664,251358.581474825
34,7,39872638,49613228.3594371,251358.581474825
35,7,47073281,51541995.0171795,251358.581474825
36,7,44327362,51310224.1929695,251358.581474825
37,7,46497961,56266849.5554524,251358.581474825
