AQ,DQ,Loss,ccODP,Dispersion
1,1,43900,49881.0609998849,19671.156823832
2,1,29442,51673.887932548,19671.156823832
3,1,88593,54004.8331716242,19671.156823832
4,1,40170,53595.2393670817,19671.156823832
5,1,48290,52712.1239882973,19671.156823832
6,1,46085,55597.1193834535,19671.156823832
7,1,65390,54186.5925962336,19671.156823832
8,1,50743,56015.7874474226,19671.156823832
9,1,73125,57020.7655049867,19671.156823832
10,1,55326,51223.0725524703,19671.156823832
11,1,70978,52587.3605716111,19671.156823832
12,1,41283,58766.5337136754,19671.156823832
13,1,27844,55961.2480533036,19671.156823832
14,1,98274,57023.5424494576,19671.156823832
15,1,49899,53858.338361956,19671.156823832
16,1,47668,55600.0267604641,19671.156823832
17,1,92734,58081.6075113569,19671.156823832
18,1,55555,57127.4610544987,19671.156823832
19,1,75134,61670.9315873934,19671.156823832
20,1,76920,60451.5926902593,19671.156823832
21,1,22507,58129.6055680354,19671.156823832
22,1,87409,64338.7140416799,19671.156823832
23,1,45542,55495.563382448,19671.156823832
24,1,51066,69255.0764779503,19671.156823832
25,1,79299,62877.3041135155,19671.156823832
26,1,78846,66468.6604798602,19671.156823832
27,1,42455,69217.7008540346,19671.156823832
28,1,50118,64632.2653618666,19671.156823832
29,1,124259,71870.5850136133,19671.156823832
30,1,41792,71071.3634251138,19671.156823832
31,1,44206,71089.6488910246,19671.156823832
32,1,99266,76853.4876200255,19671.156823832
33,1,36678,65948.0706561454,19671.156823832
34,1,88072,73749.0098429876,19671.156823832
35,1,86607,77574.0107321034,19671.156823832
36,1,83896,79310.2702655419,19671.156823832
37,1,42984,76772.1681825197,19671.156823832
38,1,45945,68455.5329954328,19671.156823832
39,1,91169,69320.8363981727,19671.156823832
40,1,56848,71420.9109958417,19671.156823832
1,2,600943,371006.540374163,19671.156823832
2,2,383723,384341.271120537,19671.156823832
3,2,418659,401678.430988754,19671.156823832
4,2,392920,398631.944459882,19671.156823832
5,2,413615,392063.487918134,19671.156823832
6,2,377147,413521.575198089,19671.156823832
7,2,662934,403030.325554607,19671.156823832
8,2,511689,416635.554469274,19671.156823832
9,2,349205,424110.404137962,19671.156823832
10,2,455242,380988.185777977,19671.156823832
11,2,321735,391135.519613889,19671.156823832
12,2,457547,437095.120389332,19671.156823832
13,2,366761,416229.900068172,19671.156823832
14,2,343987,424131.058561511,19671.156823832
15,2,426895,400588.828413583,19671.156823832
16,2,313473,413543.19975588,19671.156823832
17,2,446721,432000.760012066,19671.156823832
18,2,388725,424903.986830556,19671.156823832
19,2,476816,458697.519885218,19671.156823832
20,2,436538,449628.292072073,19671.156823832
21,2,497317,432357.76109817,19671.156823832
22,2,419528,478540.01559392,19671.156823832
23,2,507463,412766.21956146,19671.156823832
24,2,457568,515107.052905143,19671.156823832
25,2,551629,467670.306116049,19671.156823832
26,2,463839,494382.18180633,19671.156823832
27,2,550495,514829.059601766,19671.156823832
28,2,526326,480723.39857619,19671.156823832
29,2,329531,534560.744420199,19671.156823832
30,2,572039,528616.275104636,19671.156823832
31,2,393333,528752.279177338,19671.156823832
32,2,621949,571622.69578949,19671.156823832
33,2,477057,490510.126449471,19671.156823832
34,2,495949,548532.137236015,19671.156823832
35,2,442930,576981.819707729,19671.156823832
36,2,615690,589895.812108455,19671.156823832
37,2,601242,571017.856145556,19671.156823832
38,2,432676,509160.189398607,19671.156823832
39,2,493748,515596.163601827,19671.156823832
40,2,422443,531216.14832931,19671.156823832
1,3,767980,724448.568862782,19671.156823832
2,3,660199,750486.726022057,19671.156823832
3,3,758557,784340.254970653,19671.156823832
4,3,940946,778391.511307872,19671.156823832
5,3,854827,765565.567763838,19671.156823832
6,3,850112,807465.855033216,19671.156823832
7,3,889581,786980.041542873,19671.156823832
8,3,689733,813546.388880957,19671.156823832
9,3,948796,828142.207433062,19671.156823832
10,3,782840,743939.299997592,19671.156823832
11,3,599222,763753.563831824,19671.156823832
12,3,796984,853496.906290682,19671.156823832
13,3,800949,812754.28491957,19671.156823832
14,3,557831,828182.538440611,19671.156823832
15,3,854399,782212.634725964,19671.156823832
16,3,716564,807508.080380317,19671.156823832
17,3,1016053,843549.367142558,19671.156823832
18,3,825843,829691.802341402,19671.156823832
19,3,883602,895678.985838427,19671.156823832
20,3,998715,877969.893423783,19671.156823832
21,3,899811,844246.467861187,19671.156823832
22,3,935789,934424.576696039,19671.156823832
23,3,880352,805990.904458528,19671.156823832
24,3,1003319,1005827.4630736,19671.156823832
25,3,897181,913199.76090908,19671.156823832
26,3,1151663,965358.895613146,19671.156823832
27,3,1060457,1005284.63746577,19671.156823832
28,3,866462,938687.975058747,19671.156823832
29,3,916316,1043813.85264766,19671.156823832
30,3,1146652,1032206.34221412,19671.156823832
31,3,841211,1032471.91153731,19671.156823832
32,3,1045047,1116183.13649282,19671.156823832
33,3,945667,957798.099086473,19671.156823832
34,3,903674,1071095.19254057,19671.156823832
